,date,MG,FL,OD,VS,SJ,PEAK
0,2007-01-01 00:00:00,1549.0931,1764.8663,2294.6514,1583.489,1876.4684,4256.4814
1,2007-01-01 01:00:00,1549.2809,1764.9486,2294.6514,1583.9685,1876.5461,4256.759
2,2007-01-01 02:00:00,1549.287,1764.9718,2294.6514,1583.9763,1876.5461,4257.0903
3,2007-01-01 03:00:00,1549.3973,1765.0164,2294.6514,1584.0026,1876.5461,4257.672
4,2007-01-01 04:00:00,1549.7076,1765.1477,2294.6514,1585.5525,1876.6039,4258.1953
5,2007-01-01 05:00:00,1550.1998,1765.1477,2294.6514,1585.7307,1876.6039,4258.5854
6,2007-01-01 06:00:00,1550.1998,1765.1477,2294.6514,1585.7307,1876.6039,4258.5854
7,2007-01-01 07:00:00,1550.1998,1765.1477,2294.6514,1585.7307,1876.6039,4258.5854
8,2007-01-01 08:00:00,1550.1998,1765.1477,2294.6514,1585.7307,1876.6039,4258.5854
9,2007-01-01 09:00:00,1550.1998,1765.1477,2294.6514,1585.7307,1876.6039,4258.5854
10,2007-01-01 10:00:00,1550.1998,1765.1477,2294.6514,1585.7307,1876.6039,4258.5854
11,2007-01-01 11:00:00,1550.1998,1765.1477,2294.6514,1585.7307,1876.6039,4258.5854
12,2007-01-01 12:00:00,1550.1998,1765.1477,2294.6514,1585.7307,1876.6039,4258.5854
13,2007-01-01 13:00:00,1550.1998,1765.1477,2294.6807,1585.7307,1877.2767,4258.929
14,2007-01-01 14:00:00,1550.2745,1765.5276,2295.0686,1585.7322,1879.4496,4259.184
15,2007-01-01 15:00:00,1550.3795,1767.2242,2295.371,1585.8385,1879.4954,4259.532
16,2007-01-01 16:00:00,1550.3795,1767.2242,2295.371,1585.8385,1879.5364,4259.6445
17,2007-01-01 17:00:00,1550.6833,1767.2242,2295.371,1585.8385,1879.5364,4259.6445
18,2007-01-01 18:00:00,1550.6942,1767.2242,2295.371,1585.8385,1879.5364,4259.6445
19,2007-01-01 19:00:00,1550.6942,1767.2242,2295.4387,1585.8385,1879.5485,4259.9146
20,2007-01-01 20:00:00,1550.7,1767.6344,2295.6533,1586.1731,1881.0516,4260.9756
21,2007-01-01 21:00:00,1550.934,1767.9033,2296.1643,1586.2878,1881.0516,4262.383
22,2007-01-01 22:00:00,1550.9623,1767.976,2297.3816,1586.2979,1882.6848,4264.205
23,2007-01-01 23:00:00,1551.5988,1768.0685,2299.6812,1586.5085,1883.45,4268.181
24,2007-01-02 00:00:00,1551.8158,1768.2477,2299.7512,1586.8583,1883.45,4268.855
25,2007-01-02 01:00:00,1551.8158,1768.7257,2300.217,1587.1609,1884.3751,4269.552
26,2007-01-02 02:00:00,1552.057,1769.1877,2302.0024,1588.3458,1886.8154,4272.6445
27,2007-01-02 03:00:00,1552.2795,1769.8643,2302.017,1589.0201,1887.3177,4272.6445
28,2007-01-02 04:00:00,1552.4061,1770.0654,2302.9622,1589.0309,1887.9403,4274.4087
29,2007-01-02 05:00:00,1553.7732,1773.0835,2306.0056,1590.377,1891.1229,4278.553
30,2007-01-02 06:00:00,1553.9385,1773.2247,2306.3218,1590.4822,1891.3187,4280.063
31,2007-01-02 07:00:00,1554.2527,1773.2892,2307.3987,1590.8065,1891.7732,4281.9214
32,2007-01-02 08:00:00,1554.625,1773.3451,2308.658,1591.1364,1892.4763,4283.7744
33,2007-01-02 09:00:00,1556.1371,1773.847,2312.5854,1592.1035,1893.9552,4287.39
34,2007-01-02 10:00:00,1558.8436,1773.9375,2313.7263,1592.5757,1894.935,4291.004
35,2007-01-02 11:00:00,1560.1907,1775.1903,2315.7903,1592.9634,1896.1289,4295.131
36,2007-01-02 12:00:00,1561.5984,1775.8727,2317.1729,1593.6376,1897.3711,4298.4033
37,2007-01-02 13:00:00,1563.6204,1776.9741,2318.4204,1594.1134,1899.8182,4300.806
38,2007-01-02 14:00:00,1564.5417,1778.5582,2319.0156,1594.6687,1901.763,4301.899
39,2007-01-02 15:00:00,1565.5931,1779.6412,2319.2346,1595.2274,1903.5172,4304.358
40,2007-01-02 16:00:00,1566.1553,1780.3268,2320.8926,1595.3828,1904.9517,4308.0625
41,2007-01-02 17:00:00,1566.7412,1780.4497,2322.7783,1595.7341,1905.6136,4310.7476
42,2007-01-02 18:00:00,1567.0962,1780.5697,2323.9248,1595.9343,1906.5156,4311.514
43,2007-01-02 19:00:00,1568.5105,1780.5697,2325.8655,1596.0857,1906.7236,4313.8125
44,2007-01-02 20:00:00,1569.3712,1780.5697,2325.9019,1596.5399,1906.7238,4315.8696
45,2007-01-02 21:00:00,1569.453,1780.5697,2325.9019,1596.7734,1906.8115,4316.6895
46,2007-01-02 22:00:00,1569.9852,1780.5697,2325.9019,1596.7961,1907.053,4316.8467
47,2007-01-02 23:00:00,1570.6425,1780.5931,2326.0178,1597.2671,1907.0983,4317.59
48,2007-01-03 00:00:00,1570.7196,1780.6938,2328.221,1597.3156,1907.2391,4319.226
49,2007-01-03 01:00:00,1570.958,1780.6938,2328.5112,1597.337,1907.3645,4319.276
50,2007-01-03 02:00:00,1570.958,1780.7344,2328.6838,1597.4551,1907.7317,4319.5796
51,2007-01-03 03:00:00,1571.174,1780.7344,2328.7417,1597.5468,1908.0969,4320.8906
52,2007-01-03 04:00:00,1571.3395,1780.8728,2329.0762,1597.574,1908.1708,4322.364
53,2007-01-03 05:00:00,1571.3395,1780.8732,2329.1343,1597.6024,1908.2133,4322.58
54,2007-01-03 06:00:00,1571.3395,1780.8732,2329.155,1597.6328,1908.2133,4322.6636
55,2007-01-03 07:00:00,1571.3395,1780.8732,2329.155,1597.6328,1908.2133,4322.6636
56,2007-01-03 08:00:00,1571.3395,1780.8732,2329.155,1597.6328,1908.2496,4322.6636
57,2007-01-03 09:00:00,1571.3395,1780.8732,2329.155,1597.6328,1908.2545,4322.6636
58,2007-01-03 10:00:00,1571.3395,1780.8732,2329.155,1597.6328,1908.2572,4322.6636
59,2007-01-03 11:00:00,1571.3395,1780.8757,2329.155,1597.6328,1908.2572,4322.77
60,2007-01-03 12:00:00,1571.3542,1781.3055,2329.155,1597.6887,1908.319,4323.343
61,2007-01-03 13:00:00,1572.0331,1782.7114,2329.155,1598.3256,1908.7369,4324.345
62,2007-01-03 14:00:00,1573.3456,1784.5612,2329.4075,1599.7482,1909.4501,4325.811
63,2007-01-03 15:00:00,1574.8303,1786.844,2330.2605,1601.1438,1910.012,4327.8164
64,2007-01-03 16:00:00,1576.7612,1789.695,2334.0059,1603.4015,1911.3313,4331.06
65,2007-01-03 17:00:00,1578.9307,1792.2454,2337.8403,1604.8954,1912.4742,4334.5845
66,2007-01-03 18:00:00,1580.9895,1795.4917,2342.1248,1606.7286,1914.4918,4337.934
67,2007-01-03 19:00:00,1583.1536,1798.6006,2344.4263,1609.3046,1915.7263,4340.407
68,2007-01-03 20:00:00,1585.9976,1802.3708,2345.4004,1611.2865,1915.9586,4342.4536
69,2007-01-03 21:00:00,1587.2999,1805.812,2345.8762,1612.8407,1916.5383,4344.182
70,2007-01-03 22:00:00,1588.164,1806.7837,2346.2283,1613.7048,1917.5519,4345.5244
71,2007-01-03 23:00:00,1588.7543,1808.1815,2346.926,1615.6709,1918.8529,4347.1963
72,2007-01-04 00:00:00,1590.0159,1810.045,2348.5825,1617.8755,1920.0442,4349.6587
73,2007-01-04 01:00:00,1592.7345,1814.7969,2350.1968,1621.2183,1921.2473,4353.274
74,2007-01-04 02:00:00,1595.2029,1819.8705,2351.7185,1625.087,1921.8546,4357.185
75,2007-01-04 03:00:00,1597.6421,1821.6444,2352.4417,1628.4615,1922.1422,4359.117
76,2007-01-04 04:00:00,1598.7953,1822.36,2354.0803,1629.6406,1922.7809,4360.6123
