date,MG,FL,OD,VS,SJ
2019-01-01 00:00:00,20790.291,22836.92,30889.756,22164.268,25470.398
2019-01-01 01:00:00,20790.508,22838.395,30890.762,22165.215,25470.783
2019-01-01 02:00:00,20791.713,22840.686,30893.625,22166.977,25472.5
2019-01-01 03:00:00,20792.018,22843.424,30894.713,22167.906,25472.885
2019-01-01 04:00:00,20794.182,22845.557,30895.893,22168.803,25475.137
2019-01-01 05:00:00,20795.916,22846.516,30896.574,22169.89,25477.4
2019-01-01 06:00:00,20801.902,22850.994,30900.535,22173.725,25482.893
2019-01-01 07:00:00,20802.947,22851.205,30901.166,22174.402,25483.71
2019-01-01 08:00:00,20803.783,22851.219,30902.645,22175.127,25484.016
2019-01-01 09:00:00,20806.082,22852.766,30903.047,22176.27,25484.814
2019-01-01 10:00:00,20807.408,22853.658,30903.863,22176.83,25485.066
2019-01-01 11:00:00,20809.043,22854.139,30904.215,22177.232,25486.479
2019-01-01 12:00:00,20809.734,22855.623,30904.873,22177.293,25486.727
2019-01-01 13:00:00,20788.523,22834.21,30884.48,22161.295,25466.688
2019-01-01 14:00:00,20789.82,22835.904,30887.297,22162.904,25468.855
2019-01-01 15:00:00,20797.613,22848.215,30897.057,22170.59,25478.254
2019-01-01 16:00:00,20799.387,22849.326,30899.943,22172.697,25481.451
2019-01-01 17:00:00,20803.967,22852.65,30902.982,22175.127,25484.436
2019-01-01 18:00:00,20810.443,22856.217,30905.139,22178.195,25487.537
2019-01-01 19:00:00,20810.904,22856.238,30905.682,22178.354,25488.295
2019-01-01 20:00:00,20811.205,22856.582,30906.018,22178.553,25491.252
2019-01-01 21:00:00,20811.783,22858.078,30908.123,22179.92,25491.287
2019-01-01 22:00:00,20813.781,22859.166,30909.62,22180.52,25493.686
2019-01-01 23:00:00,20814.318,22859.889,30911.932,22181.646,25494.543
2019-01-02 00:00:00,20815.416,22860.852,30913.006,22182.488,25494.918
2019-01-02 01:00:00,20816.463,22861.52,30913.727,22182.69,25495.363
2019-01-02 02:00:00,20816.63,22861.52,30913.734,22183.148,25495.363
2019-01-02 03:00:00,20816.639,22861.52,30913.734,22183.148,25496.404
2019-01-02 04:00:00,20816.639,22861.52,30913.969,22183.148,25497.826
2019-01-02 05:00:00,20816.652,22861.52,30913.969,22183.148,25498.098
2019-01-02 06:00:00,20816.652,22861.52,30914.225,22183.148,25499.229
2019-01-02 07:00:00,20816.652,22861.52,30914.254,22183.148,25499.229
