date,MG,FL,OD,VS,SJ
2015-01-01 00:00:00,15450.533,16588.045,21644.898,16647.877,17962.086
2015-01-01 01:00:00,15451.172,16588.9,21646.174,16647.877,17962.693
2015-01-01 02:00:00,15451.638,16591.277,21647.867,16648.023,17963.092
2015-01-01 03:00:00,15452.58,16593.506,21650.582,16649.344,17963.82
2015-01-01 04:00:00,15453.626,16594.188,21655.873,16649.879,17964.379
2015-01-01 05:00:00,15453.767,16594.188,21656.459,16649.879,17964.791
2015-01-01 06:00:00,15454.067,16594.748,21658.209,16650.293,17965.102
2015-01-01 07:00:00,15454.111,16594.748,21660.59,16650.766,17965.146
2015-01-01 08:00:00,15454.111,16594.748,21662.496,16650.766,17965.154
2015-01-01 09:00:00,15454.216,16594.838,21662.816,16650.893,17965.2
2015-01-01 10:00:00,15454.216,16594.838,21663.191,16650.893,17965.303
2015-01-01 11:00:00,15454.216,16594.838,21663.215,16650.943,17965.303
2015-01-01 12:00:00,15454.216,16594.838,21663.482,16651.094,17965.36
2015-01-01 13:00:00,15454.216,16595.01,21664.463,16651.197,17965.422
2015-01-01 14:00:00,15454.315,16595.559,21665.033,16651.85,17965.422
2015-01-01 15:00:00,15455.24,16595.58,21665.291,16652.043,17965.422
2015-01-01 16:00:00,15455.26,16595.594,21666.22,16652.152,17965.422
2015-01-01 17:00:00,15455.346,16596.086,21667.516,16652.453,17965.422
2015-01-01 18:00:00,15456.058,16597.154,21668.703,16653.102,17965.422
2015-01-01 19:00:00,15457.13,16598.791,21668.703,16654.156,17965.422
2015-01-01 20:00:00,15459.818,16600.96,21669.053,16655.748,17965.422
2015-01-01 21:00:00,15460.931,16602.334,21669.053,16656.334,17965.553
2015-01-01 22:00:00,15463.511,16604.39,21670.145,16658.537,17966.156
2015-01-01 23:00:00,15467.924,16607.207,21676.406,16661.262,17968.662
2015-01-02 00:00:00,15477.576,16612.521,21685.66,16666.777,17973.893
2015-01-02 01:00:00,15477.787,16612.545,21686.172,16667.07,17974.307
