,date,MG,FL,OD,VS,SJ,PEAK
0,2016-01-01 00:00:00,16043.09,18019.951,22952.316,17135.559,19754.816,35741.844
1,2016-01-01 01:00:00,16043.09,18019.951,22952.316,17135.559,19754.816,35741.844
2,2016-01-01 02:00:00,16043.09,18019.951,22952.316,17135.559,19754.816,35741.844
3,2016-01-01 03:00:00,16043.09,18019.951,22952.316,17135.559,19754.816,35741.844
4,2016-01-01 04:00:00,16043.09,18019.951,22952.316,17135.559,19754.816,35741.844
5,2016-01-01 05:00:00,16043.09,18019.951,22952.316,17135.559,19754.816,35741.844
6,2016-01-01 06:00:00,16043.09,18019.951,22952.316,17135.559,19754.816,35741.844
7,2016-01-01 07:00:00,16043.09,18019.951,22952.316,17135.559,19754.816,35741.844
8,2016-01-01 08:00:00,16043.09,18021.062,22952.729,17135.559,19756.873,35744.133
9,2016-01-01 09:00:00,16043.385,18023.12,22953.385,17136.463,19757.197,35747.867
10,2016-01-01 10:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
11,2016-01-01 11:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
12,2016-01-01 12:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
13,2016-01-01 13:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
14,2016-01-01 14:00:00,16043.965,18023.752,22954.512,17136.463,19759.318,35749.477
15,2016-01-01 15:00:00,16044.916,18024.146,22955.438,17137.195,19759.318,35753.184
16,2016-01-01 16:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
17,2016-01-01 17:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
18,2016-01-01 18:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
19,2016-01-01 19:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
20,2016-01-01 20:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
21,2016-01-01 21:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
22,2016-01-01 22:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
23,2016-01-01 23:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
24,2016-01-02 00:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
25,2016-01-02 01:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
26,2016-01-02 02:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
27,2016-01-02 03:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
28,2016-01-02 04:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
29,2016-01-02 05:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
30,2016-01-02 06:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
31,2016-01-02 07:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
32,2016-01-02 08:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
33,2016-01-02 09:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
34,2016-01-02 10:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
35,2016-01-02 11:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
36,2016-01-02 12:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
37,2016-01-02 13:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
38,2016-01-02 14:00:00,16045.323,18024.146,22955.438,17137.195,19759.318,35753.184
