,date,MG,FL,OD,VS,SJ,PEAK
0,2012-01-01 00:00:00,10245.597,11278.326,14882.53,11016.908,12490.941,26033.012
1,2012-01-01 01:00:00,10246.225,11278.675,14882.694,11017.481,12491.067,26033.215
2,2012-01-01 02:00:00,10246.928,11279.064,14882.916,11018.448,12492.177,26033.69
3,2012-01-01 03:00:00,10248.082,11279.858,14884.714,11019.305,12495.67,26036.05
4,2012-01-01 04:00:00,10250.315,11281.915,14885.334,11022.23,12496.875,26038.959
5,2012-01-01 05:00:00,10251.953,11283.043,14885.485,11023.933,12497.494,26040.197
6,2012-01-01 06:00:00,10253.972,11284.309,14886.268,11026.391,12497.679,26041.512
7,2012-01-01 07:00:00,10255.526,11285.048,14887.81,11027.924,12497.968,26042.99
8,2012-01-01 08:00:00,10257.048,11286.934,14889.586,11030.062,12498.47,26044.5
9,2012-01-01 09:00:00,10259.001,11288.613,14889.586,11031.822,12498.583,26046.434
10,2012-01-01 10:00:00,10260.438,11289.23,14889.792,11032.816,12499.012,26047.201
11,2012-01-01 11:00:00,10261.095,11289.811,14890.598,11033.965,12499.154,26047.35
12,2012-01-01 12:00:00,10261.267,11291.256,14891.304,11034.57,12499.425,26047.436
13,2012-01-01 13:00:00,10261.579,11291.256,14891.625,11035.002,12499.453,26047.615
14,2012-01-01 14:00:00,10261.658,11291.449,14891.625,11035.024,12499.463,26047.615
15,2012-01-01 15:00:00,10262.064,11292.098,14891.793,11035.433,12499.576,26047.914
16,2012-01-01 16:00:00,10262.189,11292.098,14891.952,11035.433,12499.642,26047.914
17,2012-01-01 17:00:00,10262.189,11292.427,14893.27,11035.433,12499.642,26048.715
18,2012-01-01 18:00:00,10262.291,11293.211,14893.543,11035.615,12499.642,26049.402
19,2012-01-01 19:00:00,10262.536,11293.374,14894.058,11035.873,12500.02,26050.738
20,2012-01-01 20:00:00,10262.6,11295.163,14895.209,11037.125,12500.183,26052.271
21,2012-01-01 21:00:00,10263.303,11295.163,14895.932,11037.635,12501.036,26054.096
22,2012-01-01 22:00:00,10263.303,11295.426,14896.039,11037.635,12501.036,26055.617
23,2012-01-01 23:00:00,10263.303,11296.873,14896.04,11038.107,12501.036,26057.334
24,2012-01-02 00:00:00,10272.296,11313.479,14899.497,11047.7,12507.743,26076.846
25,2012-01-02 01:00:00,10272.094,11313.0625,14899.497,11047.7,12507.743,26076.846
26,2012-01-02 02:00:00,10272.296,11313.504,14899.497,11047.7,12507.743,26076.994
27,2012-01-02 03:00:00,10272.296,11313.504,14899.497,11047.7,12507.743,26076.994
28,2012-01-02 04:00:00,10272.296,11314.272,14899.497,11047.859,12507.743,26076.994
29,2012-01-02 05:00:00,10272.537,11314.565,14899.497,11047.944,12507.895,26077.088
30,2012-01-02 06:00:00,10272.632,11315.99,14899.518,11048.383,12508.315,26077.387
31,2012-01-02 07:00:00,10273.291,11316.114,14900.397,11048.545,12508.96,26078.758
32,2012-01-02 08:00:00,10274.035,11317.468,14900.76,11049.349,12509.247,26079.637
33,2012-01-02 09:00:00,10263.984,11298.525,14896.316,11039.266,12501.551,26059.193
34,2012-01-02 10:00:00,10264.736,11301.005,14896.636,11040.218,12501.594,26061.057
35,2012-01-02 11:00:00,10265.588,11302.654,14896.636,11042.339,12501.594,26062.877
36,2012-01-02 12:00:00,10266.56,11303.057,14896.702,11042.654,12501.594,26062.951
37,2012-01-02 13:00:00,10266.56,11304.105,14896.702,11042.654,12501.594,26064.844
38,2012-01-02 14:00:00,10267.311,11305.749,14896.702,11043.862,12501.622,26066.748
39,2012-01-02 15:00:00,10268.777,11306.471,14896.702,11044.885,12502.181,26067.906
40,2012-01-02 16:00:00,10268.793,11306.937,14896.904,11044.885,12504.059,26069.062
41,2012-01-02 17:00:00,10268.937,11307.557,14897.956,11044.885,12505.395,26070.607
42,2012-01-02 18:00:00,10269.538,11309.79,14898.018,11045.588,12506.799,26072.256
43,2012-01-02 19:00:00,10270.379,11311.009,14898.615,11046.699,12506.799,26073.793
44,2012-01-02 20:00:00,10270.912,11311.161,14898.618,11046.701,12506.869,26074.402
45,2012-01-02 21:00:00,10270.912,11312.066,14898.618,11046.705,12506.869,26074.488
46,2012-01-02 22:00:00,10271.08,11312.066,14898.618,11046.88,12506.919,26074.488
47,2012-01-02 23:00:00,10271.085,11312.772,14899.353,11047.038,12507.743,26075.469
48,2012-01-03 00:00:00,10274.555,11318.895,14900.854,11049.822,12510.027,26081.0
49,2012-01-03 01:00:00,10276.72,11322.883,14902.614,11052.005,12511.838,26084.555
