,date,MG,FL,OD,VS,SJ,PEAK
0,2018-01-01 00:00:00,18826.05,21329.51,27474.684,20126.861,23538.627,41563.51
1,2018-01-01 01:00:00,18826.834,21329.51,27474.684,20128.07,23538.627,41563.51
2,2018-01-01 02:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
3,2018-01-01 03:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
4,2018-01-01 04:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
5,2018-01-01 05:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
6,2018-01-01 06:00:00,18815.396,21324.73,27474.684,20111.723,23537.424,41551.484
7,2018-01-01 07:00:00,18815.396,21325.91,27474.684,20112.629,23537.424,41551.484
8,2018-01-01 08:00:00,18816.875,21326.727,27474.684,20114.1,23537.502,41553.938
9,2018-01-01 09:00:00,18817.514,21326.727,27474.684,20115.893,23537.502,41553.938
10,2018-01-01 10:00:00,18818.17,21327.25,27474.684,20116.51,23537.502,41555.418
11,2018-01-01 11:00:00,18819.27,21327.25,27474.684,20117.11,23537.734,41555.92
12,2018-01-01 12:00:00,18819.27,21328.484,27474.684,20117.79,23538.443,41556.625
13,2018-01-01 13:00:00,18820.969,21328.484,27474.684,20120.557,23538.443,41559.695
14,2018-01-01 14:00:00,18822.78,21329.363,27474.684,20122.773,23538.627,41560.617
15,2018-01-01 15:00:00,18824.584,21329.51,27474.684,20124.807,23538.627,41563.51
16,2018-01-01 16:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
17,2018-01-01 17:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
18,2018-01-01 18:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
19,2018-01-01 19:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
20,2018-01-01 20:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
21,2018-01-01 21:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
22,2018-01-01 22:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
23,2018-01-01 23:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
24,2018-01-02 00:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
25,2018-01-02 01:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
26,2018-01-02 02:00:00,18827.082,21329.654,27474.684,20128.07,23538.627,41563.51
27,2018-01-02 03:00:00,18827.082,21329.654,27474.684,20128.07,23538.822,41563.51
28,2018-01-02 04:00:00,18827.082,21329.654,27474.684,20128.07,23539.078,41563.51
29,2018-01-02 05:00:00,18827.082,21329.654,27474.684,20128.07,23539.078,41563.51
30,2018-01-02 06:00:00,18827.082,21329.654,27474.684,20128.07,23539.078,41563.51
31,2018-01-02 07:00:00,18827.082,21329.654,27474.684,20128.07,23539.078,41563.51
32,2018-01-02 08:00:00,18827.082,21329.654,27475.879,20128.07,23543.393,41563.51
33,2018-01-02 09:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
34,2018-01-02 10:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
35,2018-01-02 11:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
36,2018-01-02 12:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
37,2018-01-02 13:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
38,2018-01-02 14:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
39,2018-01-02 15:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
40,2018-01-02 16:00:00,18827.082,21329.654,27474.684,20128.07,23539.951,41563.51
41,2018-01-02 17:00:00,18827.082,21329.654,27474.684,20128.07,23541.514,41563.51
42,2018-01-02 18:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
43,2018-01-02 19:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
44,2018-01-02 20:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
45,2018-01-02 21:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
46,2018-01-02 22:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
47,2018-01-02 23:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
48,2018-01-03 00:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
49,2018-01-03 01:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
50,2018-01-03 02:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
51,2018-01-03 03:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
52,2018-01-03 04:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
53,2018-01-03 05:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
54,2018-01-03 06:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
55,2018-01-03 07:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
56,2018-01-03 08:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
57,2018-01-03 09:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
58,2018-01-03 10:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
59,2018-01-03 11:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
60,2018-01-03 12:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
61,2018-01-03 13:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
62,2018-01-03 14:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
63,2018-01-03 15:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
64,2018-01-03 16:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
65,2018-01-03 17:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
66,2018-01-03 18:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
67,2018-01-03 19:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
68,2018-01-03 20:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
69,2018-01-03 21:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
70,2018-01-03 22:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
71,2018-01-03 23:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
72,2018-01-04 00:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
73,2018-01-04 01:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
74,2018-01-04 02:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
75,2018-01-04 03:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
76,2018-01-04 04:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
77,2018-01-04 05:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
78,2018-01-04 06:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
79,2018-01-04 07:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
80,2018-01-04 08:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
81,2018-01-04 09:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
82,2018-01-04 10:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
83,2018-01-04 11:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
84,2018-01-04 12:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
85,2018-01-04 13:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
86,2018-01-04 14:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
87,2018-01-04 15:00:00,18827.723,21329.654,27475.879,20128.754,23543.67,41563.51
