date,MG,FL,OD,VS,SJ
2010-01-01 00:00:00,6902.073,7648.191,10354.602,7274.884,8442.996
2010-01-01 01:00:00,6902.073,7648.191,10355.033,7274.884,8443.123
2010-01-01 02:00:00,6902.073,7648.191,10355.484,7274.884,8443.35
2010-01-01 03:00:00,6902.073,7648.191,10355.484,7274.884,8443.35
2010-01-01 04:00:00,6902.073,7648.191,10355.484,7274.884,8443.35
2010-01-01 05:00:00,6902.073,7648.191,10355.493,7274.884,8443.35
2010-01-01 06:00:00,6902.073,7648.191,10355.493,7274.9043,8443.35
2010-01-01 07:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 08:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 09:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 10:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 11:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 12:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 13:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 14:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 15:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 16:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 17:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 18:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 19:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 20:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 21:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 22:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-01 23:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 00:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 01:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 02:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 03:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 04:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 05:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 06:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 07:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 08:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 09:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 10:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 11:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 12:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 13:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 14:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 15:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 16:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 17:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 18:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 19:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 20:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 21:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 22:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-02 23:00:00,6902.073,7648.191,10355.493,7274.972,8443.35
2010-01-03 00:00:00,6909.6787,7654.818,10366.498,7282.351,8458.337
2010-01-03 01:00:00,6909.8906,7655.1924,10367.001,7282.6436,8460.017
2010-01-03 02:00:00,6910.552,7655.6255,10367.525,7282.7456,8461.364
2010-01-03 03:00:00,6911.5566,7656.016,10368.102,7282.842,8462.913
2010-01-03 04:00:00,6902.073,7648.191,10355.493,7274.972,8443.414
2010-01-03 05:00:00,6902.073,7648.191,10355.493,7274.972,8443.553
2010-01-03 06:00:00,6902.073,7648.4463,10355.862,7275.0176,8444.262
2010-01-03 07:00:00,6902.073,7648.842,10356.315,7275.292,8444.367
2010-01-03 08:00:00,6902.073,7648.97,10356.315,7275.389,8444.367
2010-01-03 09:00:00,6902.073,7648.97,10356.315,7275.389,8444.367
2010-01-03 10:00:00,6902.073,7648.97,10356.481,7275.389,8444.411
2010-01-03 11:00:00,6902.312,7648.97,10356.481,7275.389,8444.424
2010-01-03 12:00:00,6902.616,7649.077,10357.166,7275.8247,8444.803
2010-01-03 13:00:00,6902.734,7649.152,10357.463,7275.889,8445.096
2010-01-03 14:00:00,6903.099,7649.2456,10358.034,7275.889,8445.836
2010-01-03 15:00:00,6903.839,7649.6367,10358.575,7276.2017,8446.4
2010-01-03 16:00:00,6904.495,7650.3057,10359.565,7276.374,8447.384
2010-01-03 17:00:00,6905.96,7650.737,10361.688,7277.215,8449.832
2010-01-03 18:00:00,6906.727,7651.3,10362.923,7278.0527,8451.848
2010-01-03 19:00:00,6907.851,7651.801,10363.686,7278.669,8452.358
2010-01-03 20:00:00,6908.376,7652.25,10364.512,7279.409,8454.935
2010-01-03 21:00:00,6908.5347,7653.545,10364.874,7280.14,8455.977
2010-01-03 22:00:00,6908.7993,7654.099,10365.619,7280.9688,8456.578
2010-01-03 23:00:00,6909.0903,7654.5986,10365.989,7281.589,8457.583
2010-01-04 00:00:00,6912.4316,7656.187,10369.403,7283.1797,8463.027
2010-01-04 01:00:00,6913.6694,7656.3145,10370.144,7283.3047,8464.2295
2010-01-04 02:00:00,6914.921,7656.526,10372.454,7283.46,8464.426
