date,MG,FL,OD,VS,SJ
2007-01-01 00:00:00,1546.806,1699.3069,2366.276,1607.1003,1858.1871
2007-01-01 01:00:00,1545.1147,1698.7902,2366.04,1605.1101,1856.5544
2007-01-01 02:00:00,1545.179,1698.8815,2366.04,1605.5719,1856.6165
2007-01-01 03:00:00,1545.1823,1698.9506,2366.04,1605.5868,1856.6165
2007-01-01 04:00:00,1545.2449,1699.0117,2366.04,1605.6605,1856.6289
2007-01-01 05:00:00,1545.6443,1699.2086,2366.04,1607.0022,1856.6665
2007-01-01 06:00:00,1546.0791,1699.214,2366.04,1607.0911,1856.6665
2007-01-01 07:00:00,1546.0791,1699.214,2366.04,1607.0911,1856.6665
2007-01-01 08:00:00,1546.0791,1699.214,2366.04,1607.0911,1856.6665
2007-01-01 09:00:00,1546.0791,1699.214,2366.04,1607.0911,1856.6665
2007-01-01 10:00:00,1546.0791,1699.214,2366.04,1607.0911,1856.6665
2007-01-01 11:00:00,1546.0791,1699.214,2366.04,1607.0911,1856.6665
2007-01-01 12:00:00,1546.0791,1699.214,2366.04,1607.0911,1856.6665
2007-01-01 13:00:00,1546.0791,1699.214,2366.04,1607.0911,1856.6833
2007-01-01 14:00:00,1546.0791,1699.214,2366.043,1607.0911,1856.7241
2007-01-01 15:00:00,1547.3258,1699.8772,2366.5986,1607.2245,1858.2037
2007-01-01 16:00:00,1547.4226,1699.8777,2366.5989,1607.2245,1858.604
2007-01-01 17:00:00,1547.9563,1700.9744,2366.8105,1607.3993,1859.5068
2007-01-01 18:00:00,1548.951,1700.9751,2367.0686,1607.5833,1859.5068
2007-01-01 19:00:00,1549.0798,1700.9751,2367.0837,1607.6278,1859.5068
2007-01-01 20:00:00,1549.2327,1700.985,2367.1038,1607.6282,1860.7521
2007-01-01 21:00:00,1549.2327,1701.151,2367.5757,1607.6566,1861.4915
2007-01-01 22:00:00,1549.317,1701.9664,2367.8071,1607.7999,1861.7002
2007-01-01 23:00:00,1550.1494,1703.4523,2371.399,1609.4941,1862.8424
2007-01-02 00:00:00,1550.6862,1703.5463,2371.5325,1609.6178,1863.4309
2007-01-02 01:00:00,1550.8667,1703.9421,2371.9377,1609.7988,1863.7893
2007-01-02 02:00:00,1550.9994,1704.2018,2372.701,1610.0531,1864.6622
2007-01-02 03:00:00,1551.1254,1705.3616,2372.701,1611.2355,1865.0457
2007-01-02 04:00:00,1551.5211,1705.4377,2373.0686,1611.5223,1865.0918
2007-01-02 05:00:00,1552.134,1706.1698,2374.3557,1611.6912,1866.6473
2007-01-02 06:00:00,1552.2579,1706.1969,2374.458,1611.7263,1866.9182
2007-01-02 07:00:00,1552.4176,1706.1984,2375.2659,1611.852,1867.4924
2007-01-02 08:00:00,1552.8435,1706.3129,2377.4456,1612.086,1869.3551
2007-01-02 09:00:00,1554.3829,1706.7976,2379.866,1613.081,1870.901
2007-01-02 10:00:00,1556.9567,1707.2073,2381.92,1613.619,1871.9044
2007-01-02 11:00:00,1560.1158,1707.8142,2383.204,1613.9973,1873.3287
2007-01-02 12:00:00,1562.1638,1709.1476,2384.1455,1614.3645,1874.2593
2007-01-02 13:00:00,1563.2273,1710.3627,2384.9302,1615.0897,1875.627
2007-01-02 14:00:00,1563.6543,1711.6353,2387.1194,1615.7898,1878.3506
2007-01-02 15:00:00,1564.5842,1711.7551,2388.0618,1616.261,1880.9907
2007-01-02 16:00:00,1567.1864,1712.1836,2388.1914,1616.2867,1882.009
2007-01-02 17:00:00,1567.5111,1712.5663,2388.9475,1616.6107,1883.327
