date,MG,FL,OD,VS,SJ
2017-01-01 00:00:00,18108.271,19543.506,26322.307,19279.87,21429.33
2017-01-01 01:00:00,18108.271,19543.521,26322.348,19280.066,21429.773
2017-01-01 02:00:00,18108.271,19543.54,26322.855,19280.107,21430.396
2017-01-01 03:00:00,18108.691,19543.703,26323.375,19280.74,21430.727
2017-01-01 04:00:00,18110.873,19543.75,26323.6,19280.74,21431.145
2017-01-01 05:00:00,18112.645,19544.113,26323.807,19281.049,21431.268
2017-01-01 06:00:00,18112.969,19544.113,26323.998,19281.15,21432.393
2017-01-01 07:00:00,18115.182,19545.264,26325.273,19282.287,21435.197
2017-01-01 08:00:00,18116.76,19546.225,26326.014,19282.87,21438.975
2017-01-01 09:00:00,18119.328,19546.775,26329.068,19283.527,21439.656
2017-01-01 10:00:00,18120.598,19547.107,26330.186,19283.852,21439.668
2017-01-01 11:00:00,18121.834,19547.336,26330.943,19284.416,21441.29
2017-01-01 12:00:00,18123.293,19547.506,26330.982,19284.447,21442.3
2017-01-01 13:00:00,18123.479,19548.098,26333.045,19284.447,21442.365
2017-01-01 14:00:00,18124.164,19548.098,26333.045,19284.484,21443.396
2017-01-01 15:00:00,18124.305,19548.172,26333.746,19284.484,21445.186
2017-01-01 16:00:00,18124.617,19548.43,26334.352,19284.535,21445.186
2017-01-01 17:00:00,18124.736,19548.43,26334.684,19284.918,21445.193
2017-01-01 18:00:00,18125.066,19548.584,26334.896,19285.744,21446.924
2017-01-01 19:00:00,18125.363,19548.584,26334.896,19285.744,21448.508
2017-01-01 20:00:00,18126.887,19549.072,26335.049,19285.885,21449.428
2017-01-01 21:00:00,18127.045,19549.072,26335.158,19285.885,21450.9
2017-01-01 22:00:00,18128.482,19549.072,26336.074,19286.863,21451.197
2017-01-01 23:00:00,18128.947,19549.129,26336.416,19287.299,21454.77
2017-01-02 00:00:00,18128.947,19550.469,26336.564,19287.578,21457.623
2017-01-02 01:00:00,18129.996,19550.697,26336.766,19287.621,21458.236
2017-01-02 02:00:00,18130.85,19551.139,26336.912,19287.621,21458.693
2017-01-02 03:00:00,18133.816,19551.139,26336.912,19287.621,21458.88
2017-01-02 04:00:00,18133.924,19551.707,26336.912,19287.621,21460.213
2017-01-02 05:00:00,18133.941,19551.727,26336.912,19287.68,21460.832
2017-01-02 06:00:00,18133.941,19551.727,26336.912,19287.68,21460.832
2017-01-02 07:00:00,18133.941,19551.727,26337.541,19287.68,21460.832
2017-01-02 08:00:00,18133.941,19551.727,26338.176,19287.68,21460.832
2017-01-02 09:00:00,18134.326,19551.727,26338.176,19287.68,21460.832
2017-01-02 10:00:00,18134.71,19551.727,26338.479,19287.68,21460.832
2017-01-02 11:00:00,18134.71,19551.727,26338.479,19287.68,21460.832
2017-01-02 12:00:00,18134.938,19551.727,26338.479,19287.68,21460.832
2017-01-02 13:00:00,18135.299,19551.727,26338.479,19287.68,21460.832
2017-01-02 14:00:00,18135.299,19551.727,26338.479,19287.68,21460.832
2017-01-02 15:00:00,18135.299,19551.727,26338.479,19287.68,21461.318
2017-01-02 16:00:00,18135.299,19551.727,26338.549,19287.68,21461.318
2017-01-02 17:00:00,18135.299,19551.727,26338.549,19287.68,21461.318
2017-01-02 18:00:00,18135.299,19551.727,26338.549,19287.68,21461.318
2017-01-02 19:00:00,18135.299,19551.727,26338.607,19287.68,21462.479
2017-01-02 20:00:00,18135.299,19551.727,26338.756,19287.68,21463.07
2017-01-02 21:00:00,18133.941,19551.727,26336.912,19287.68,21460.832
2017-01-02 22:00:00,18133.816,19551.47,26336.912,19287.621,21459.225
2017-01-02 23:00:00,18133.816,19551.47,26336.912,19287.621,21459.225
2017-01-03 00:00:00,18135.299,19551.727,26338.768,19287.68,21463.168
2017-01-03 01:00:00,18135.299,19551.727,26338.768,19287.68,21463.912
2017-01-03 02:00:00,18135.299,19551.727,26338.773,19287.68,21464.268
2017-01-03 03:00:00,18135.299,19551.727,26338.994,19287.71,21465.377
2017-01-03 04:00:00,18135.299,19551.727,26339.709,19287.71,21465.584
2017-01-03 05:00:00,18135.299,19551.764,26339.951,19287.805,21466.75
2017-01-03 06:00:00,18136.13,19552.355,26340.252,19288.246,21468.762
2017-01-03 07:00:00,18137.08,19552.66,26341.1,19288.725,21469.781
2017-01-03 08:00:00,18138.014,19553.088,26341.318,19288.994,21469.797
2017-01-03 09:00:00,18139.432,19553.25,26343.6,19290.676,21471.438
2017-01-03 10:00:00,18139.889,19553.729,26343.615,19291.076,21471.785
2017-01-03 11:00:00,18141.947,19553.842,26344.467,19291.617,21472.795
2017-01-03 12:00:00,18142.914,19554.195,26344.846,19293.594,21472.94
2017-01-03 13:00:00,18143.799,19555.566,26345.436,19293.951,21473.676
2017-01-03 14:00:00,18146.877,19557.354,26348.725,19294.857,21474.488
2017-01-03 15:00:00,18148.7,19558.725,26350.002,19296.178,21475.184
2017-01-03 16:00:00,18149.637,19559.201,26351.3,19297.32,21475.992
2017-01-03 17:00:00,18150.674,19560.977,26353.654,19300.742,21478.807
2017-01-03 18:00:00,18153.455,19563.137,26355.576,19301.934,21480.137
2017-01-03 19:00:00,18153.916,19563.934,26356.336,19303.967,21481.057
2017-01-03 20:00:00,18154.232,19565.186,26358.371,19306.297,21481.941
2017-01-03 21:00:00,18155.16,19565.71,26358.984,19308.326,21482.344
