date,MG,FL,OD,VS,SJ
2020-01-01 00:00:00,22955.16,25087.86,33447.445,25188.344,27221.084
2020-01-01 01:00:00,22955.16,25087.951,33447.445,25188.344,27221.084
2020-01-01 02:00:00,22955.16,25087.951,33447.445,25188.344,27221.084
2020-01-01 03:00:00,22955.16,25087.951,33447.445,25188.344,27221.367
2020-01-01 04:00:00,22955.16,25087.951,33447.445,25188.344,27221.768
2020-01-01 05:00:00,22955.16,25087.951,33447.445,25188.344,27221.768
2020-01-01 06:00:00,22955.16,25089.764,33447.445,25188.344,27221.768
2020-01-01 07:00:00,22955.195,25091.383,33447.445,25188.344,27221.768
2020-01-01 08:00:00,22956.232,25091.604,33447.906,25188.398,27221.768
2020-01-01 09:00:00,22956.45,25092.824,33449.645,25190.205,27221.768
2020-01-01 10:00:00,22956.61,25093.545,33452.73,25193.55,27221.768
2020-01-01 11:00:00,22957.598,25093.926,33456.023,25196.488,27221.805
2020-01-01 12:00:00,22958.947,25094.426,33460.605,25199.307,27222.94
2020-01-01 13:00:00,22959.018,25095.215,33465.836,25202.352,27223.805
2020-01-01 14:00:00,22959.018,25096.725,33471.52,25205.783,27224.555
2020-01-01 15:00:00,22959.072,25097.125,33477.16,25209.258,27224.918
2020-01-01 16:00:00,22959.459,25097.125,33481.742,25211.084,27224.918
2020-01-01 17:00:00,22959.459,25097.125,33485.074,25212.418,27224.918
2020-01-01 18:00:00,22959.459,25097.125,33486.38,25212.418,27224.918
2020-01-01 19:00:00,22955.16,25087.812,33447.445,25188.344,27221.084
2020-01-01 20:00:00,22955.16,25087.812,33447.445,25188.344,27221.084
2020-01-01 21:00:00,22955.16,25087.812,33447.445,25188.344,27221.084
2020-01-01 22:00:00,22955.16,25087.812,33447.445,25188.344,27221.084
2020-01-01 23:00:00,22955.16,25087.855,33447.445,25188.344,27221.084
2020-01-02 00:00:00,22959.459,25097.125,33486.38,25212.418,27224.918
2020-01-02 01:00:00,22959.459,25097.125,33486.38,25212.418,27224.918
