,date,MG,FL,OD,VS,SJ,PEAK
0,2017-01-01 00:00:00,18515.46,20281.803,26116.812,19743.502,21799.621,45953.67
1,2017-01-01 01:00:00,18515.46,20281.803,26116.812,19743.502,21800.24,45953.67
2,2017-01-01 02:00:00,18515.46,20281.803,26116.812,19743.502,21800.26,45953.67
3,2017-01-01 03:00:00,18515.46,20281.994,26116.812,19743.502,21800.26,45953.67
4,2017-01-01 04:00:00,18515.988,20282.77,26116.812,19744.242,21800.35,45953.91
5,2017-01-01 05:00:00,18516.318,20282.77,26116.812,19744.242,21800.643,45953.91
6,2017-01-01 06:00:00,18516.318,20282.941,26116.812,19744.242,21800.78,45953.91
7,2017-01-01 07:00:00,18516.318,20283.336,26116.812,19744.242,21800.78,45953.91
8,2017-01-01 08:00:00,18516.318,20283.87,26116.812,19744.242,21800.78,45953.91
9,2017-01-01 09:00:00,18516.475,20285.002,26118.914,19745.322,21800.8,45954.125
10,2017-01-01 10:00:00,18516.777,20285.002,26121.627,19745.922,21800.8,45954.973
11,2017-01-01 11:00:00,18516.777,20285.781,26123.969,19745.922,21800.8,45955.367
12,2017-01-01 12:00:00,18516.777,20287.64,26124.135,19746.621,21800.8,45955.367
13,2017-01-01 13:00:00,18517.473,20289.73,26125.736,19748.385,21802.402,45958.2
14,2017-01-01 14:00:00,18519.088,20292.125,26128.371,19751.615,21804.475,45961.43
15,2017-01-01 15:00:00,18520.873,20294.84,26133.11,19755.752,21806.074,45965.0
16,2017-01-01 16:00:00,18521.893,20296.39,26136.033,19758.312,21806.715,45968.18
17,2017-01-01 17:00:00,18522.291,20297.268,26139.945,19760.934,21808.432,45971.473
18,2017-01-01 18:00:00,18522.75,20298.172,26143.07,19761.555,21810.566,45975.535
19,2017-01-01 19:00:00,18523.15,20299.393,26145.578,19762.682,21811.285,45978.832
20,2017-01-01 20:00:00,18523.787,20300.137,26147.37,19762.875,21813.195,45982.594
21,2017-01-01 21:00:00,18524.299,20302.777,26147.844,19765.102,21813.195,45984.35
22,2017-01-01 22:00:00,18525.62,20302.967,26149.123,19766.38,21813.93,45985.844
23,2017-01-01 23:00:00,18526.014,20303.436,26150.543,19766.896,21814.688,45988.016
24,2017-01-02 00:00:00,18538.557,20313.643,26168.932,19778.107,21826.28,46020.81
25,2017-01-02 01:00:00,18527.639,20303.693,26151.473,19767.115,21814.887,45989.785
26,2017-01-02 02:00:00,18527.87,20304.85,26152.463,19767.475,21815.42,45990.918
27,2017-01-02 03:00:00,18528.348,20305.002,26154.654,19767.967,21815.79,45993.504
