date,MG,FL,OD,VS,SJ
2011-01-01 00:00:00,7999.732,8795.3955,11944.289,8356.629,9926.507
2011-01-01 01:00:00,8000.259,8795.663,11944.69,8357.171,9926.847
2011-01-01 02:00:00,8000.6343,8795.73,11945.731,8357.397,9929.447
2011-01-01 03:00:00,8001.957,8796.701,11948.38,8359.195,9930.947
2011-01-01 04:00:00,8003.4634,8796.784,11948.481,8360.196,9933.236
2011-01-01 05:00:00,8003.8433,8797.466,11948.999,8361.535,9936.108
2011-01-01 06:00:00,8004.161,8800.159,11949.575,8361.67,9937.256
2011-01-01 07:00:00,8004.742,8801.582,11951.406,8362.545,9939.602
2011-01-01 08:00:00,8004.926,8802.914,11952.602,8363.704,9940.132
2011-01-01 09:00:00,8005.6465,8805.64,11953.387,8364.159,9940.312
2011-01-01 10:00:00,8007.7773,8806.058,11953.609,8364.452,9941.853
2011-01-01 11:00:00,8012.908,8806.164,11954.91,8365.246,9941.957
2011-01-01 12:00:00,8014.166,8807.498,11955.55,8366.437,9943.27
2011-01-01 13:00:00,8014.394,8808.796,11958.478,8367.184,9943.271
2011-01-01 14:00:00,8014.394,8811.847,11960.067,8368.272,9944.347
2011-01-01 15:00:00,8015.4194,8812.682,11963.041,8368.871,9945.504
2011-01-01 16:00:00,8015.78,8815.004,11963.658,8369.111,9949.122
2011-01-01 17:00:00,8016.755,8816.179,11964.497,8369.699,9951.091
2011-01-01 18:00:00,8017.3716,8816.892,11965.301,8370.425,9952.67
2011-01-01 19:00:00,8018.2246,8817.342,11965.301,8370.591,9953.843
2011-01-01 20:00:00,8018.34,8817.811,11965.639,8370.621,9955.836
2011-01-01 21:00:00,8018.981,8817.811,11965.796,8370.792,9957.385
2011-01-01 22:00:00,8019.6895,8817.876,11967.333,8371.245,9957.44
2011-01-01 23:00:00,8020.1177,8818.727,11967.794,8371.705,9958.34
2011-01-02 00:00:00,8020.903,8818.879,11967.894,8371.856,9958.518
2011-01-02 01:00:00,8022.029,8818.879,11967.961,8372.023,9958.676
2011-01-02 02:00:00,8022.356,8819.043,11968.523,8372.19,9959.66
2011-01-02 03:00:00,8022.828,8819.115,11969.396,8372.349,9960.398
2011-01-02 04:00:00,8023.4233,8819.336,11969.544,8372.352,9962.053
2011-01-02 05:00:00,8023.7124,8819.856,11969.785,8372.352,9963.9
2011-01-02 06:00:00,8024.0156,8820.551,11970.068,8372.38,9964.848
2011-01-02 07:00:00,8024.4204,8821.22,11970.761,8372.714,9965.566
