date,MG,FL,OD,VS,SJ
2009-01-01 00:00:00,5771.9443,6255.2026,8479.515,6183.3965,6831.594
2009-01-01 01:00:00,5771.9443,6255.2026,8479.515,6183.3965,6831.6187
2009-01-01 02:00:00,5771.9443,6255.2026,8479.515,6183.3965,6831.7183
2009-01-01 03:00:00,5771.9443,6255.2026,8479.515,6183.3965,6831.7183
2009-01-01 04:00:00,5771.9443,6255.2026,8479.703,6183.3965,6831.8013
2009-01-01 05:00:00,5771.9443,6255.2026,8479.732,6183.3965,6831.919
2009-01-01 06:00:00,5771.9443,6255.2026,8479.732,6183.3965,6831.919
2009-01-01 07:00:00,5771.9443,6255.2026,8479.732,6183.3965,6832.0547
2009-01-01 08:00:00,5771.9443,6255.2026,8479.776,6183.3965,6832.0547
2009-01-01 09:00:00,5771.9443,6255.2026,8480.446,6183.3965,6832.2
2009-01-01 10:00:00,5771.9443,6255.2026,8480.48,6183.3965,6832.6055
2009-01-01 11:00:00,5771.9443,6255.2026,8480.48,6183.3965,6832.747
2009-01-01 12:00:00,5771.9644,6255.2373,8480.705,6183.3965,6833.1016
2009-01-01 13:00:00,5772.003,6255.466,8480.705,6183.3965,6833.167
2009-01-01 14:00:00,5772.026,6255.7275,8481.174,6183.4536,6833.3613
2009-01-01 15:00:00,5772.178,6257.0063,8481.603,6183.6763,6834.706
2009-01-01 16:00:00,5772.451,6257.9287,8482.277,6183.731,6835.3926
2009-01-01 17:00:00,5772.8506,6258.934,8483.423,6184.0576,6836.1113
2009-01-01 18:00:00,5773.358,6258.9375,8484.33,6184.2764,6836.176
2009-01-01 19:00:00,5773.947,6259.021,8484.378,6184.5874,6836.5903
2009-01-01 20:00:00,5773.9585,6259.021,8484.457,6184.623,6836.637
2009-01-01 21:00:00,5773.9946,6259.021,8484.468,6184.623,6837.0674
2009-01-01 22:00:00,5774.1978,6259.021,8484.632,6184.623,6837.343
2009-01-01 23:00:00,5774.1978,6259.021,8484.632,6184.623,6837.8994
2009-01-02 00:00:00,5774.3516,6259.0337,8485.158,6184.638,6840.0034
2009-01-02 01:00:00,5774.3516,6259.0337,8485.012,6184.638,6840.0034
2009-01-02 02:00:00,5774.3516,6259.0337,8485.298,6184.638,6840.0034
2009-01-02 03:00:00,5774.3516,6259.0337,8485.388,6184.638,6840.2207
2009-01-02 04:00:00,5774.3516,6259.1367,8486.78,6184.6787,6842.0205
2009-01-02 05:00:00,5774.3516,6259.3486,8487.5625,6184.766,6842.899
