,date,MG,FL,OD,VS,SJ,PEAK
0,2012-01-01 00:00:00,9831.717,10991.04,14641.346,10445.93,12462.055,22275.3
1,2012-01-01 01:00:00,9832.567,10991.7705,14641.713,10446.788,12462.055,22276.148
2,2012-01-01 02:00:00,9833.392,10992.274,14641.713,10447.479,12462.697,22276.484
3,2012-01-01 03:00:00,9834.397,10993.094,14643.9795,10448.474,12464.892,22278.396
4,2012-01-01 04:00:00,9837.224,10995.967,14644.307,10452.156,12465.684,22281.74
5,2012-01-01 05:00:00,9839.168,10997.23,14644.678,10454.19,12465.684,22283.35
6,2012-01-01 06:00:00,9841.328,10998.696,14645.695,10456.641,12465.684,22285.002
7,2012-01-01 07:00:00,9842.831,10999.41,14647.228,10458.068,12465.746,22286.494
8,2012-01-01 08:00:00,9844.101,11000.397,14648.813,10459.736,12465.847,22288.377
9,2012-01-01 09:00:00,9845.942,11002.171,14649.516,10461.73,12465.865,22290.816
10,2012-01-01 10:00:00,9847.541,11003.4795,14649.567,10463.066,12465.865,22291.625
11,2012-01-01 11:00:00,9848.207,11004.351,14649.607,10463.392,12465.865,22291.625
12,2012-01-01 12:00:00,9848.667,11004.986,14650.099,10464.134,12466.524,22291.72
13,2012-01-01 13:00:00,9848.737,11005.169,14650.185,10464.563,12466.524,22291.72
14,2012-01-01 14:00:00,9849.106,11005.345,14650.217,10464.83,12466.597,22291.824
15,2012-01-01 15:00:00,9849.241,11005.549,14650.392,10464.962,12466.617,22292.373
16,2012-01-01 16:00:00,9849.241,11005.549,14650.562,10464.962,12466.636,22292.373
17,2012-01-01 17:00:00,9849.241,11006.061,14651.999,10464.962,12466.636,22293.232
18,2012-01-01 18:00:00,9849.241,11006.653,14651.999,10465.049,12466.636,22293.998
19,2012-01-01 19:00:00,9849.241,11006.968,14651.999,10465.105,12466.689,22294.883
20,2012-01-01 20:00:00,9849.241,11008.364,14653.044,10465.618,12466.86,22296.018
21,2012-01-01 21:00:00,9849.888,11009.312,14653.915,10466.811,12467.285,22297.697
22,2012-01-01 22:00:00,9850.066,11010.071,14654.144,10466.811,12467.285,22299.068
23,2012-01-01 23:00:00,9850.066,11011.268,14654.144,10467.277,12467.344,22300.88
24,2012-01-02 00:00:00,9851.145,11012.09,14654.221,10468.576,12467.344,22302.707
25,2012-01-02 01:00:00,9851.447,11014.746,14654.282,10469.68,12467.344,22303.848
26,2012-01-02 02:00:00,9852.036,11014.798,14654.282,10470.242,12467.421,22305.68
27,2012-01-02 03:00:00,9852.036,11015.268,14654.282,10471.338,12467.43,22306.734
28,2012-01-02 04:00:00,9853.183,11015.268,14654.282,10471.572,12467.43,22307.836
29,2012-01-02 05:00:00,9853.183,11015.83,14654.282,10471.572,12467.565,22308.21
30,2012-01-02 06:00:00,9853.612,11016.3125,14654.282,10472.596,12467.697,22309.773
31,2012-01-02 07:00:00,9854.449,11016.3125,14655.413,10472.596,12468.439,22310.393
32,2012-01-02 08:00:00,9854.449,11016.3125,14655.923,10472.596,12469.547,22311.38
33,2012-01-02 09:00:00,9854.812,11018.21,14656.743,10473.683,12470.036,22313.654
34,2012-01-02 10:00:00,9856.124,11018.279,14656.743,10473.995,12470.154,22314.688
35,2012-01-02 11:00:00,9856.411,11018.367,14656.876,10473.995,12470.154,22314.908
36,2012-01-02 12:00:00,9856.411,11018.367,14656.932,10473.995,12470.154,22315.215
37,2012-01-02 13:00:00,9856.411,11018.367,14656.932,10473.995,12470.466,22315.215
38,2012-01-02 14:00:00,9856.411,11018.5205,14657.382,10473.995,12470.725,22315.7
39,2012-01-02 15:00:00,9856.687,11020.014,14657.887,10474.372,12470.961,22316.828
40,2012-01-02 16:00:00,9857.492,11020.019,14658.764,10474.87,12471.07,22317.203
41,2012-01-02 17:00:00,9857.492,11020.103,14658.872,10474.915,12471.07,22317.904
42,2012-01-02 18:00:00,9857.492,11020.517,14659.077,10474.915,12471.171,22317.904
43,2012-01-02 19:00:00,9857.898,11020.982,14659.077,10475.193,12471.171,22318.338
44,2012-01-02 20:00:00,9857.901,11021.037,14659.077,10475.193,12471.21,22318.338
45,2012-01-02 21:00:00,9857.958,11022.016,14659.241,10475.542,12471.587,22318.58
46,2012-01-02 22:00:00,9858.3545,11022.459,14659.241,10475.714,12471.622,22318.898
