,date,MG,FL,OD,VS,SJ,PEAK
0,2007-01-01 00:00:00,1543.9304,1745.8109,2352.8098,1684.1019,1901.7423,4368.619
1,2007-01-01 01:00:00,1543.9902,1745.9066,2352.8098,1684.4231,1901.8273,4368.695
2,2007-01-01 02:00:00,1543.9958,1745.9315,2352.8098,1684.4486,1901.8767,4369.007
3,2007-01-01 03:00:00,1544.1703,1745.9634,2352.8098,1684.6177,1901.9369,4369.667
4,2007-01-01 04:00:00,1544.5637,1746.0493,2352.8098,1686.1244,1901.9778,4370.204
5,2007-01-01 05:00:00,1545.1993,1746.0493,2352.8098,1686.2936,1901.9778,4370.6045
6,2007-01-01 06:00:00,1545.1993,1746.0493,2352.8098,1686.2936,1901.9778,4370.6045
7,2007-01-01 07:00:00,1545.1993,1746.0493,2352.8098,1686.2936,1901.9778,4370.6045
8,2007-01-01 08:00:00,1545.1993,1746.0493,2352.8098,1686.2936,1901.9778,4370.6045
9,2007-01-01 09:00:00,1545.1993,1746.0493,2352.8098,1686.2936,1901.9778,4370.6045
10,2007-01-01 10:00:00,1545.1993,1746.0493,2352.8098,1686.2936,1901.9778,4370.6045
11,2007-01-01 11:00:00,1545.1993,1746.0493,2352.8098,1686.2936,1901.9778,4370.6045
12,2007-01-01 12:00:00,1545.1993,1746.0493,2352.8098,1686.2936,1901.9778,4370.8623
13,2007-01-01 13:00:00,1545.1993,1746.1202,2353.019,1686.2936,1902.7439,4371.027
14,2007-01-01 14:00:00,1545.3817,1747.0781,2353.6323,1686.5452,1904.1711,4371.8345
15,2007-01-01 15:00:00,1545.5957,1748.4281,2353.8982,1686.6246,1905.8911,4372.867
16,2007-01-01 16:00:00,1545.6083,1748.6562,2353.8982,1686.6246,1905.8911,4372.955
17,2007-01-01 17:00:00,1545.6083,1748.6562,2353.8982,1686.6246,1905.8911,4372.955
18,2007-01-01 18:00:00,1545.611,1748.6562,2353.8982,1686.6246,1905.8911,4372.988
19,2007-01-01 19:00:00,1545.7872,1748.659,2353.8982,1686.6246,1906.0771,4373.0825
20,2007-01-01 20:00:00,1545.7872,1748.7057,2354.6255,1686.638,1906.6467,4374.0137
21,2007-01-01 21:00:00,1545.8485,1748.7069,2355.1382,1686.7737,1906.6516,4375.2886
22,2007-01-01 22:00:00,1546.2957,1748.7988,2357.0496,1686.7961,1909.302,4378.215
23,2007-01-01 23:00:00,1546.7133,1749.2874,2357.1753,1687.7842,1912.8026,4379.848
24,2007-01-02 00:00:00,1546.8398,1749.3568,2357.1824,1688.0343,1913.786,4380.534
25,2007-01-02 01:00:00,1546.858,1750.303,2357.1824,1688.6277,1913.8129,4380.6606
26,2007-01-02 02:00:00,1547.0477,1750.5013,2357.6436,1688.6649,1914.8042,4381.7397
27,2007-01-02 03:00:00,1547.1362,1751.1799,2357.6436,1690.2181,1914.8983,4382.311
28,2007-01-02 04:00:00,1547.2258,1751.6527,2358.7422,1690.9941,1915.8877,4384.286
29,2007-01-02 05:00:00,1548.1106,1752.8462,2360.463,1691.436,1917.9124,4386.9297
30,2007-01-02 06:00:00,1548.18,1753.4055,2360.635,1691.5602,1918.2191,4388.3306
31,2007-01-02 07:00:00,1548.4385,1753.4305,2361.3916,1691.6892,1919.5034,4390.016
32,2007-01-02 08:00:00,1548.7596,1754.0236,2363.3997,1691.9982,1922.1913,4392.4106
33,2007-01-02 09:00:00,1550.1305,1754.6819,2365.7263,1692.7092,1923.3745,4395.5366
34,2007-01-02 10:00:00,1552.1177,1754.7493,2367.188,1693.0948,1924.2657,4399.782
35,2007-01-02 11:00:00,1554.0812,1755.729,2368.7056,1693.3461,1925.6154,4405.985
36,2007-01-02 12:00:00,1555.8708,1756.5317,2369.9766,1693.572,1926.9166,4408.872
37,2007-01-02 13:00:00,1557.4045,1758.4753,2370.8877,1694.1064,1929.3282,4413.834
38,2007-01-02 14:00:00,1559.7748,1759.1886,2371.435,1694.3318,1930.3954,4416.0767
39,2007-01-02 15:00:00,1560.1395,1759.2958,2372.584,1694.7759,1930.7765,4420.296
40,2007-01-02 16:00:00,1561.9827,1759.5417,2374.2573,1695.1426,1931.9517,4423.3867
41,2007-01-02 17:00:00,1563.4796,1760.0287,2375.6162,1695.5381,1933.8483,4425.2715
42,2007-01-02 18:00:00,1564.3633,1760.2578,2377.8718,1695.9453,1934.4738,4428.264
43,2007-01-02 19:00:00,1565.7472,1760.426,2379.4138,1696.292,1935.273,4430.812
44,2007-01-02 20:00:00,1566.2628,1760.5177,2380.0913,1696.7052,1935.3625,4432.6416
45,2007-01-02 21:00:00,1566.6962,1760.5177,2380.1707,1697.4327,1935.3754,4433.359
46,2007-01-02 22:00:00,1566.7314,1760.6139,2380.4219,1697.5824,1935.9104,4434.3535
47,2007-01-02 23:00:00,1566.7424,1760.8655,2380.8296,1697.67,1936.0857,4435.0396
48,2007-01-03 00:00:00,1567.6823,1763.111,2383.9275,1698.6404,1938.5806,4440.983
49,2007-01-03 01:00:00,1566.8712,1760.9861,2382.536,1697.7081,1936.4374,4436.6084
50,2007-01-03 02:00:00,1566.9207,1760.9861,2383.002,1697.7496,1936.4717,4437.518
51,2007-01-03 03:00:00,1566.9286,1761.1212,2383.5884,1697.824,1937.1884,4437.9727
52,2007-01-03 04:00:00,1566.9609,1761.148,2383.8513,1697.8704,1937.5547,4438.442
53,2007-01-03 05:00:00,1567.0583,1761.148,2383.8513,1697.9078,1937.7742,4439.0107
54,2007-01-03 06:00:00,1567.065,1761.148,2383.9275,1697.9269,1937.8438,4439.1733
55,2007-01-03 07:00:00,1567.065,1761.148,2383.9275,1697.9369,1937.8438,4439.1733
56,2007-01-03 08:00:00,1567.065,1761.148,2383.9275,1697.9369,1937.8438,4439.1733
57,2007-01-03 09:00:00,1567.065,1761.148,2383.9275,1697.9369,1937.8579,4439.1733
58,2007-01-03 10:00:00,1567.065,1761.148,2383.9275,1697.9369,1937.8878,4439.1733
59,2007-01-03 11:00:00,1567.065,1761.148,2383.9275,1697.9369,1937.9445,4439.1733
60,2007-01-03 12:00:00,1567.065,1761.1624,2383.9275,1697.9578,1937.9506,4439.3413
61,2007-01-03 13:00:00,1567.109,1761.651,2383.9275,1698.0255,1937.9957,4440.0503
62,2007-01-03 14:00:00,1568.893,1764.956,2384.126,1700.1376,1939.3655,4442.447
