date,MG,FL,OD,VS,SJ
2013-01-01 00:00:00,12241.746,13193.84,17672.354,13092.622,14461.596
2013-01-01 01:00:00,12241.746,13193.963,17673.018,13092.812,14461.756
2013-01-01 02:00:00,12241.746,13193.976,17673.176,13092.812,14462.228
2013-01-01 03:00:00,12241.746,13194.399,17673.188,13092.954,14462.954
2013-01-01 04:00:00,12241.746,13194.399,17673.188,13093.292,14464.08
2013-01-01 05:00:00,12241.746,13194.907,17673.24,13093.399,14465.14
2013-01-01 06:00:00,12241.746,13195.029,17674.457,13093.601,14465.602
2013-01-01 07:00:00,12241.746,13195.535,17674.979,13093.868,14466.597
2013-01-01 08:00:00,12241.746,13195.562,17675.277,13093.972,14469.09
2013-01-01 09:00:00,12241.885,13195.672,17675.941,13094.096,14469.916
2013-01-01 10:00:00,12242.263,13195.987,17676.26,13094.731,14470.679
2013-01-01 11:00:00,12242.298,13195.987,17676.744,13094.783,14472.586
2013-01-01 12:00:00,12242.298,13196.042,17676.828,13095.065,14473.588
2013-01-01 13:00:00,12242.298,13196.042,17676.89,13095.065,14473.836
2013-01-01 14:00:00,12242.298,13196.042,17676.9,13095.065,14473.836
2013-01-01 15:00:00,12242.298,13196.042,17676.9,13095.167,14474.013
2013-01-01 16:00:00,12242.298,13196.042,17676.908,13095.246,14474.013
2013-01-01 17:00:00,12242.298,13196.042,17676.914,13095.246,14474.325
2013-01-01 18:00:00,12242.298,13196.734,17677.006,13095.246,14474.493
2013-01-01 19:00:00,12242.298,13196.823,17677.006,13095.246,14476.968
2013-01-01 20:00:00,12242.298,13196.913,17677.01,13095.246,14477.907
2013-01-01 21:00:00,12242.298,13196.913,17677.11,13095.246,14478.396
2013-01-01 22:00:00,12242.298,13196.913,17677.11,13095.246,14478.396
2013-01-01 23:00:00,12242.298,13196.913,17677.11,13095.246,14478.396
2013-01-02 00:00:00,12242.298,13196.913,17677.11,13095.246,14478.538
2013-01-02 01:00:00,12242.298,13196.913,17677.11,13095.246,14478.674
2013-01-02 02:00:00,12242.298,13196.913,17677.11,13095.246,14478.674
2013-01-02 03:00:00,12242.298,13196.913,17677.11,13095.246,14479.5
2013-01-02 04:00:00,12242.298,13196.929,17677.11,13095.246,14479.905
2013-01-02 05:00:00,12242.298,13196.9375,17677.11,13095.246,14479.993
2013-01-02 06:00:00,12242.298,13196.9375,17677.11,13095.246,14479.993
2013-01-02 07:00:00,12242.316,13196.9375,17677.15,13095.246,14480.149
2013-01-02 08:00:00,12242.316,13196.9375,17677.15,13095.246,14480.485
2013-01-02 09:00:00,12242.316,13196.9375,17677.15,13095.246,14480.485
2013-01-02 10:00:00,12242.316,13196.9375,17677.15,13095.246,14480.485
2013-01-02 11:00:00,12242.316,13196.9375,17677.15,13095.246,14480.485
2013-01-02 12:00:00,12242.316,13196.9375,17677.15,13095.246,14480.485
2013-01-02 13:00:00,12242.316,13196.9375,17677.15,13095.246,14480.485
2013-01-02 14:00:00,12242.316,13196.9375,17677.174,13095.246,14480.614
2013-01-02 15:00:00,12242.316,13196.9375,17677.223,13095.246,14481.152
2013-01-02 16:00:00,12242.316,13196.9375,17677.26,13095.246,14481.224
2013-01-02 17:00:00,12242.316,13196.9375,17677.26,13095.246,14481.367
2013-01-02 18:00:00,12242.316,13196.9375,17677.26,13095.246,14481.367
2013-01-02 19:00:00,12242.316,13196.9375,17677.26,13095.246,14481.367
2013-01-02 20:00:00,12242.324,13196.9375,17677.26,13095.246,14481.367
2013-01-02 21:00:00,12242.408,13197.992,17677.26,13095.247,14481.367
2013-01-02 22:00:00,12243.271,13199.496,17677.26,13095.323,14481.367
