,date,MG,FL,OD,VS,SJ,PEAK
0,2021-01-01 00:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
1,2021-01-01 01:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
2,2021-01-01 02:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
3,2021-01-01 03:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
4,2021-01-01 04:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
5,2021-01-01 05:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
6,2021-01-01 06:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
7,2021-01-01 07:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
8,2021-01-01 08:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
9,2021-01-01 09:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
10,2021-01-01 10:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
11,2021-01-01 11:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
12,2021-01-01 12:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
13,2021-01-01 13:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
14,2021-01-01 14:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
15,2021-01-01 15:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
16,2021-01-01 16:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
17,2021-01-01 17:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
18,2021-01-01 18:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
19,2021-01-01 19:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
20,2021-01-01 20:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
21,2021-01-01 21:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
22,2021-01-01 22:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
23,2021-01-01 23:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
24,2021-01-02 00:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
25,2021-01-02 01:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
26,2021-01-02 02:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
27,2021-01-02 03:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
28,2021-01-02 04:00:00,24159.826,27042.576,34596.7,26421.574,29152.633,60236.16
