date,MG,FL,OD,VS,SJ
2015-01-01 00:00:00,14262.47,16083.633,20371.227,15221.538,17823.953
2015-01-01 01:00:00,14262.606,16083.679,20371.975,15221.601,17824.055
2015-01-01 02:00:00,14262.858,16084.317,20372.887,15221.738,17824.055
2015-01-01 03:00:00,14263.557,16085.358,20374.625,15222.003,17824.055
2015-01-01 04:00:00,14264.391,16087.203,20374.926,15223.28,17824.055
2015-01-01 05:00:00,14266.3125,16088.621,20375.695,15224.742,17824.055
2015-01-01 06:00:00,14267.334,16089.96,20375.695,15225.047,17824.055
2015-01-01 07:00:00,14269.761,16091.504,20376.781,15226.242,17824.639
2015-01-01 08:00:00,14274.113,16093.474,20383.025,15227.44,17827.082
2015-01-01 09:00:00,14258.011,16076.938,20351.463,15217.307,17821.297
2015-01-01 10:00:00,14258.861,16077.792,20353.17,15217.307,17821.533
2015-01-01 11:00:00,14259.474,16080.068,20355.26,15217.8,17821.877
2015-01-01 12:00:00,14260.436,16081.644,20357.344,15218.765,17822.584
2015-01-01 13:00:00,14260.911,16082.101,20362.844,15219.241,17823.123
2015-01-01 14:00:00,14260.911,16082.123,20363.764,15219.241,17823.469
2015-01-01 15:00:00,14261.063,16082.523,20365.592,15219.61,17823.84
2015-01-01 16:00:00,14261.063,16082.523,20366.875,15219.981,17823.898
2015-01-01 17:00:00,14261.063,16082.523,20369.076,15219.981,17823.9
2015-01-01 18:00:00,14261.274,16082.55,20369.2,15220.01,17823.953
2015-01-01 19:00:00,14261.274,16082.55,20369.643,15220.01,17823.953
2015-01-01 20:00:00,14261.274,16082.55,20369.678,15220.01,17823.953
2015-01-01 21:00:00,14261.274,16082.631,20369.826,15220.033,17823.953
2015-01-01 22:00:00,14261.292,16082.796,20370.275,15220.125,17823.953
2015-01-01 23:00:00,14261.536,16083.323,20370.275,15221.288,17823.953
2015-01-02 00:00:00,14278.0,16096.766,20387.951,15229.625,17828.23
2015-01-02 01:00:00,14279.518,16096.922,20388.006,15229.91,17829.025
2015-01-02 02:00:00,14279.629,16096.922,20388.006,15230.235,17829.182
2015-01-02 03:00:00,14279.629,16096.922,20388.006,15230.235,17829.182
2015-01-02 04:00:00,14279.629,16096.922,20388.006,15230.235,17829.242
2015-01-02 05:00:00,14279.648,16097.581,20389.494,15231.828,17832.432
2015-01-02 06:00:00,14280.482,16097.581,20389.984,15232.003,17832.672
2015-01-02 07:00:00,14282.738,16097.765,20392.605,15232.438,17834.494
2015-01-02 08:00:00,14283.542,16098.179,20393.203,15234.052,17834.648
2015-01-02 09:00:00,14283.768,16098.21,20393.303,15234.076,17834.648
2015-01-02 10:00:00,14283.768,16098.21,20393.303,15234.143,17834.648
2015-01-02 11:00:00,14283.859,16099.084,20393.303,15234.9375,17835.258
2015-01-02 12:00:00,14284.166,16099.158,20394.025,15235.115,17835.65
2015-01-02 13:00:00,14285.903,16099.3955,20395.4,15235.605,17835.65
2015-01-02 14:00:00,14286.139,16099.432,20395.418,15235.678,17835.834
2015-01-02 15:00:00,14286.377,16099.978,20395.45,15235.932,17835.908
2015-01-02 16:00:00,14286.57,16100.458,20395.45,15236.71,17836.2
2015-01-02 17:00:00,14288.196,16100.67,20395.557,15237.288,17836.959
2015-01-02 18:00:00,14290.368,16100.67,20396.307,15237.288,17837.074
2015-01-02 19:00:00,14290.693,16100.67,20396.307,15237.288,17837.22
2015-01-02 20:00:00,14290.693,16100.679,20396.307,15238.486,17837.588
2015-01-02 21:00:00,14290.693,16100.679,20396.307,15238.612,17837.588
2015-01-02 22:00:00,14290.773,16100.679,20396.428,15238.612,17837.64
2015-01-02 23:00:00,14291.541,16102.731,20397.262,15240.891,17838.764
2015-01-03 00:00:00,14292.457,16103.031,20397.299,15241.095,17838.764
2015-01-03 01:00:00,14292.783,16103.031,20398.797,15241.095,17838.764
2015-01-03 02:00:00,14294.921,16103.031,20399.389,15241.349,17838.764
2015-01-03 03:00:00,14295.188,16103.031,20399.756,15241.693,17839.96
2015-01-03 04:00:00,14296.054,16103.183,20401.527,15242.02,17840.93
2015-01-03 05:00:00,14297.224,16103.961,20402.992,15242.371,17841.207
2015-01-03 06:00:00,14298.025,16104.1,20403.148,15242.853,17842.393
2015-01-03 07:00:00,14298.98,16104.944,20403.47,15243.303,17842.393
2015-01-03 08:00:00,14299.001,16104.944,20403.47,15243.348,17842.393
2015-01-03 09:00:00,14299.266,16105.514,20404.107,15244.082,17843.176
2015-01-03 10:00:00,14300.835,16105.76,20404.717,15246.057,17844.312
2015-01-03 11:00:00,14301.736,16108.582,20405.352,15246.837,17845.725
2015-01-03 12:00:00,14302.483,16108.811,20405.742,15247.146,17846.299
2015-01-03 13:00:00,14304.6045,16109.011,20406.002,15247.521,17846.447
2015-01-03 14:00:00,14306.667,16110.097,20407.537,15248.071,17848.105
2015-01-03 15:00:00,14307.154,16110.3955,20407.537,15248.443,17848.105
2015-01-03 16:00:00,14307.191,16111.921,20407.654,15248.748,17850.38
2015-01-03 17:00:00,14308.137,16112.337,20409.283,15249.277,17850.38
2015-01-03 18:00:00,14309.323,16112.337,20412.604,15251.532,17850.545
2015-01-03 19:00:00,14309.755,16114.803,20413.932,15253.0625,17852.6
2015-01-03 20:00:00,14311.971,16116.04,20415.793,15253.942,17853.486
2015-01-03 21:00:00,14312.47,16116.051,20417.473,15255.878,17853.486
2015-01-03 22:00:00,14313.812,16116.154,20418.113,15256.77,17853.486
2015-01-03 23:00:00,14314.034,16116.228,20418.83,15257.235,17853.576
2015-01-04 00:00:00,14314.387,16116.636,20419.162,15258.041,17853.576
2015-01-04 01:00:00,14314.805,16116.636,20420.361,15258.404,17853.62
2015-01-04 02:00:00,14315.919,16116.636,20422.957,15259.7,17853.656
2015-01-04 03:00:00,14316.36,16116.77,20423.389,15260.956,17853.846
2015-01-04 04:00:00,14316.466,16117.277,20424.41,15261.564,17854.51
2015-01-04 05:00:00,14318.033,16117.3955,20424.525,15261.989,17854.51
