date,MG,FL,OD,VS,SJ
2012-01-01 00:00:00,10245.597,11278.326,14882.53,11016.908,12490.941
2012-01-01 01:00:00,10246.225,11278.675,14882.694,11017.481,12491.067
2012-01-01 02:00:00,10246.928,11279.064,14882.916,11018.448,12492.177
2012-01-01 03:00:00,10248.082,11279.858,14884.714,11019.305,12495.67
2012-01-01 04:00:00,10250.315,11281.915,14885.334,11022.23,12496.875
2012-01-01 05:00:00,10251.953,11283.043,14885.485,11023.933,12497.494
2012-01-01 06:00:00,10253.972,11284.309,14886.268,11026.391,12497.679
2012-01-01 07:00:00,10255.526,11285.048,14887.81,11027.924,12497.968
2012-01-01 08:00:00,10257.048,11286.934,14889.586,11030.062,12498.47
2012-01-01 09:00:00,10259.001,11288.613,14889.586,11031.822,12498.583
2012-01-01 10:00:00,10260.438,11289.23,14889.792,11032.816,12499.012
2012-01-01 11:00:00,10261.095,11289.811,14890.598,11033.965,12499.154
2012-01-01 12:00:00,10261.267,11291.256,14891.304,11034.57,12499.425
2012-01-01 13:00:00,10261.579,11291.256,14891.625,11035.002,12499.453
2012-01-01 14:00:00,10261.658,11291.449,14891.625,11035.024,12499.463
2012-01-01 15:00:00,10262.064,11292.098,14891.793,11035.433,12499.576
2012-01-01 16:00:00,10262.189,11292.098,14891.952,11035.433,12499.642
2012-01-01 17:00:00,10262.189,11292.427,14893.27,11035.433,12499.642
2012-01-01 18:00:00,10262.291,11293.211,14893.543,11035.615,12499.642
2012-01-01 19:00:00,10262.536,11293.374,14894.058,11035.873,12500.02
2012-01-01 20:00:00,10262.6,11295.163,14895.209,11037.125,12500.183
2012-01-01 21:00:00,10263.303,11295.163,14895.932,11037.635,12501.036
2012-01-01 22:00:00,10263.303,11295.426,14896.039,11037.635,12501.036
2012-01-01 23:00:00,10263.303,11296.873,14896.04,11038.107,12501.036
2012-01-02 00:00:00,10272.296,11313.479,14899.497,11047.7,12507.743
2012-01-02 01:00:00,10272.094,11313.0625,14899.497,11047.7,12507.743
2012-01-02 02:00:00,10272.296,11313.504,14899.497,11047.7,12507.743
2012-01-02 03:00:00,10272.296,11313.504,14899.497,11047.7,12507.743
2012-01-02 04:00:00,10272.296,11314.272,14899.497,11047.859,12507.743
2012-01-02 05:00:00,10272.537,11314.565,14899.497,11047.944,12507.895
2012-01-02 06:00:00,10272.632,11315.99,14899.518,11048.383,12508.315
2012-01-02 07:00:00,10273.291,11316.114,14900.397,11048.545,12508.96
2012-01-02 08:00:00,10274.035,11317.468,14900.76,11049.349,12509.247
2012-01-02 09:00:00,10263.984,11298.525,14896.316,11039.266,12501.551
2012-01-02 10:00:00,10264.736,11301.005,14896.636,11040.218,12501.594
2012-01-02 11:00:00,10265.588,11302.654,14896.636,11042.339,12501.594
2012-01-02 12:00:00,10266.56,11303.057,14896.702,11042.654,12501.594
2012-01-02 13:00:00,10266.56,11304.105,14896.702,11042.654,12501.594
2012-01-02 14:00:00,10267.311,11305.749,14896.702,11043.862,12501.622
2012-01-02 15:00:00,10268.777,11306.471,14896.702,11044.885,12502.181
2012-01-02 16:00:00,10268.793,11306.937,14896.904,11044.885,12504.059
2012-01-02 17:00:00,10268.937,11307.557,14897.956,11044.885,12505.395
2012-01-02 18:00:00,10269.538,11309.79,14898.018,11045.588,12506.799
2012-01-02 19:00:00,10270.379,11311.009,14898.615,11046.699,12506.799
2012-01-02 20:00:00,10270.912,11311.161,14898.618,11046.701,12506.869
2012-01-02 21:00:00,10270.912,11312.066,14898.618,11046.705,12506.869
2012-01-02 22:00:00,10271.08,11312.066,14898.618,11046.88,12506.919
2012-01-02 23:00:00,10271.085,11312.772,14899.353,11047.038,12507.743
2012-01-03 00:00:00,10274.555,11318.895,14900.854,11049.822,12510.027
2012-01-03 01:00:00,10276.72,11322.883,14902.614,11052.005,12511.838
2012-01-03 02:00:00,10278.788,11324.146,14903.351,11053.297,12514.699
2012-01-03 03:00:00,10278.916,11324.146,14904.907,11053.297,12517.275
2012-01-03 04:00:00,10279.054,11324.146,14904.913,11053.35,12517.546
2012-01-03 05:00:00,10279.524,11324.146,14904.913,11053.772,12517.546
2012-01-03 06:00:00,10280.205,11324.268,14904.928,11054.28,12517.546
2012-01-03 07:00:00,10280.932,11324.268,14905.0,11054.543,12518.134
2012-01-03 08:00:00,10280.932,11324.761,14905.0,11055.118,12519.036
2012-01-03 09:00:00,10281.969,11325.89,14905.565,11056.025,12520.427
2012-01-03 10:00:00,10282.268,11325.89,14905.565,11056.151,12520.427
2012-01-03 11:00:00,10282.495,11326.375,14905.565,11056.623,12520.819
2012-01-03 12:00:00,10283.67,11326.687,14905.565,11056.914,12521.045
2012-01-03 13:00:00,10283.8,11326.687,14905.565,11056.914,12521.045
2012-01-03 14:00:00,10284.167,11326.687,14905.565,11057.173,12521.518
2012-01-03 15:00:00,10284.815,11326.687,14905.565,11057.501,12521.518
2012-01-03 16:00:00,10285.134,11326.687,14905.565,11058.016,12521.518
2012-01-03 17:00:00,10285.803,11326.805,14905.565,11058.115,12521.518
2012-01-03 18:00:00,10285.803,11327.2295,14905.565,11058.115,12521.518
2012-01-03 19:00:00,10285.839,11327.2295,14905.565,11058.115,12521.518
2012-01-03 20:00:00,10286.118,11327.38,14905.565,11058.181,12521.518
2012-01-03 21:00:00,10286.118,11327.812,14905.565,11059.557,12521.518
2012-01-03 22:00:00,10286.118,11327.812,14905.565,11059.824,12521.518
2012-01-03 23:00:00,10286.118,11327.812,14905.565,11059.824,12521.518
2012-01-04 00:00:00,10286.118,11327.812,14906.195,11059.824,12523.299
2012-01-04 01:00:00,10286.118,11327.812,14905.565,11059.824,12521.518
2012-01-04 02:00:00,10286.118,11327.812,14905.565,11059.824,12521.518
2012-01-04 03:00:00,10286.118,11327.812,14905.565,11059.824,12522.021
2012-01-04 04:00:00,10286.118,11327.812,14907.12,11059.824,12525.119
2012-01-04 05:00:00,10286.266,11327.958,14908.373,11059.996,12526.1875
2012-01-04 06:00:00,10287.072,11328.968,14908.827,11060.863,12527.266
2012-01-04 07:00:00,10287.354,11329.027,14908.827,11060.993,12527.939
2012-01-04 08:00:00,10289.023,11329.358,14910.864,11061.715,12528.28
2012-01-04 09:00:00,10290.578,11329.513,14912.436,11063.447,12528.648
2012-01-04 10:00:00,10293.201,11329.513,14912.943,11063.79,12528.688
2012-01-04 11:00:00,10294.254,11330.145,14913.036,11064.296,12529.384
2012-01-04 12:00:00,10296.001,11330.726,14913.637,11064.538,12529.656
2012-01-04 13:00:00,10296.524,11330.769,14914.195,11064.538,12529.656
2012-01-04 14:00:00,10297.399,11331.039,14914.898,11064.619,12529.656
2012-01-04 15:00:00,10297.932,11331.039,14915.778,11064.94,12529.656
2012-01-04 16:00:00,10298.45,11331.783,14917.358,11064.94,12529.818
2012-01-04 17:00:00,10298.544,11331.783,14917.958,11065.878,12529.891
2012-01-04 18:00:00,10298.544,11331.783,14917.992,11065.878,12529.891
2012-01-04 19:00:00,10298.544,11331.783,14917.992,11065.878,12530.47
2012-01-04 20:00:00,10298.544,11331.783,14917.992,11065.878,12530.77
2012-01-04 21:00:00,10298.544,11331.783,14917.992,11065.878,12530.831
2012-01-04 22:00:00,10298.544,11331.783,14917.992,11065.878,12531.759
2012-01-04 23:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 00:00:00,10298.544,11331.783,14917.992,11065.878,12533.565
2012-01-05 01:00:00,10298.544,11331.783,14917.992,11065.878,12533.565
2012-01-05 02:00:00,10298.544,11331.783,14917.992,11065.878,12533.565
2012-01-05 03:00:00,10298.544,11331.783,14917.992,11065.878,12533.565
2012-01-05 04:00:00,10298.544,11331.783,14917.992,11065.878,12533.565
2012-01-05 05:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 06:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 07:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 08:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 09:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 10:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 11:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 12:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 13:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 14:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 15:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 16:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 17:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 18:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 19:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 20:00:00,10298.544,11331.783,14917.992,11065.878,12531.764
2012-01-05 21:00:00,10298.544,11331.783,14917.992,11065.878,12532.112
2012-01-05 22:00:00,10298.544,11331.783,14917.992,11065.878,12532.746
2012-01-05 23:00:00,10298.544,11331.783,14917.992,11065.878,12533.565
2012-01-06 00:00:00,10298.544,11331.783,14917.992,11065.878,12533.565
2012-01-06 01:00:00,10298.769,11331.783,14919.032,11066.134,12534.093
2012-01-06 02:00:00,10298.919,11332.1,14919.593,11066.782,12534.69
2012-01-06 03:00:00,10299.152,11332.1,14920.356,11066.782,12535.211
2012-01-06 04:00:00,10300.149,11333.707,14920.823,11067.026,12536.9795
2012-01-06 05:00:00,10301.36,11333.901,14920.823,11067.287,12536.9795
2012-01-06 06:00:00,10302.562,11333.901,14920.823,11067.287,12536.9795
2012-01-06 07:00:00,10302.899,11333.901,14920.823,11067.287,12536.9795
2012-01-06 08:00:00,10303.404,11333.901,14920.823,11067.287,12537.076
