date,MG,FL,OD,VS,SJ
2015-01-01 00:00:00,14561.507,16229.961,20454.975,15558.461,17756.668
2015-01-01 01:00:00,14562.347,16230.999,20456.66,15558.461,17757.29
2015-01-01 02:00:00,14562.834,16233.888,20458.365,15558.75,17757.701
2015-01-01 03:00:00,14563.69,16235.869,20460.613,15559.572,17758.506
2015-01-01 04:00:00,14564.316,16236.6045,20466.117,15560.089,17758.965
2015-01-01 05:00:00,14564.347,16236.6045,20466.625,15560.089,17759.178
2015-01-01 06:00:00,14564.45,16236.822,20468.195,15560.332,17759.441
2015-01-01 07:00:00,14564.48,16236.822,20469.627,15560.55,17759.441
2015-01-01 08:00:00,14564.758,16236.822,20471.85,15560.55,17759.441
2015-01-01 09:00:00,14564.965,16236.877,20472.076,15560.69,17759.441
2015-01-01 10:00:00,14564.965,16236.877,20472.195,15560.69,17759.441
2015-01-01 11:00:00,14564.965,16236.877,20472.195,15560.69,17759.441
2015-01-01 12:00:00,14564.965,16237.016,20472.342,15560.788,17759.451
2015-01-01 13:00:00,14565.034,16237.324,20473.516,15561.1045,17759.451
2015-01-01 14:00:00,14565.05,16237.324,20473.914,15561.691,17759.602
2015-01-01 15:00:00,14565.498,16237.708,20474.76,15562.032,17759.602
2015-01-01 16:00:00,14565.585,16237.81,20475.05,15562.095,17759.602
2015-01-01 17:00:00,14565.72,16238.355,20476.17,15562.426,17759.602
2015-01-01 18:00:00,14566.219,16239.358,20477.82,15562.884,17759.602
2015-01-01 19:00:00,14567.013,16241.218,20478.232,15564.231,17759.602
2015-01-01 20:00:00,14569.365,16242.966,20479.088,15565.943,17759.602
2015-01-01 21:00:00,14570.649,16244.317,20479.088,15566.483,17759.602
2015-01-01 22:00:00,14573.099,16245.922,20480.719,15567.988,17760.4
2015-01-01 23:00:00,14578.591,16248.992,20487.29,15570.444,17762.709
2015-01-02 00:00:00,14586.294,16255.884,20494.746,15576.448,17771.592
2015-01-02 01:00:00,14586.606,16255.884,20494.746,15576.448,17771.592
2015-01-02 02:00:00,14586.606,16255.884,20494.746,15576.448,17771.592
2015-01-02 03:00:00,14587.1045,16256.376,20494.982,15577.276,17772.723
2015-01-02 04:00:00,14587.647,16256.602,20495.225,15578.199,17773.014
2015-01-02 05:00:00,14588.102,16256.669,20495.307,15578.36,17773.021
2015-01-02 06:00:00,14588.102,16256.775,20495.307,15579.213,17773.62
2015-01-02 07:00:00,14588.132,16257.509,20495.307,15579.964,17774.078
2015-01-02 08:00:00,14589.128,16257.938,20495.969,15580.298,17774.328
2015-01-02 09:00:00,14590.389,16257.938,20496.873,15580.298,17774.328
2015-01-02 10:00:00,14590.745,16257.938,20496.873,15580.63,17774.328
2015-01-02 11:00:00,14591.178,16257.938,20497.031,15580.877,17774.598
2015-01-02 12:00:00,14591.178,16258.25,20497.031,15581.197,17774.63
2015-01-02 13:00:00,14591.178,16258.25,20497.176,15581.197,17774.809
2015-01-02 14:00:00,14592.017,16260.566,20498.512,15582.707,17776.465
2015-01-02 15:00:00,14585.974,16253.88,20494.31,15575.198,17770.678
2015-01-02 16:00:00,14586.118,16254.53,20494.355,15575.606,17770.873
2015-01-02 17:00:00,14583.112,16251.849,20491.623,15572.56,17763.95
2015-01-02 18:00:00,14584.397,16252.027,20491.97,15572.759,17766.08
2015-01-02 19:00:00,14584.435,16252.027,20491.97,15573.082,17766.766
2015-01-02 20:00:00,14584.435,16252.027,20491.97,15573.082,17766.766
2015-01-02 21:00:00,14584.435,16252.027,20491.97,15573.082,17767.043
2015-01-02 22:00:00,14584.799,16253.078,20493.967,15574.636,17769.674
2015-01-02 23:00:00,14585.938,16253.44,20494.254,15575.007,17769.855
2015-01-03 00:00:00,14592.41,16260.7,20499.328,15582.766,17776.477
2015-01-03 01:00:00,14593.877,16260.7,20499.549,15582.766,17776.477
2015-01-03 02:00:00,14595.176,16260.7,20499.549,15582.766,17776.477
2015-01-03 03:00:00,14596.434,16261.663,20500.285,15582.861,17777.592
2015-01-03 04:00:00,14596.604,16261.985,20500.791,15583.244,17777.932
2015-01-03 05:00:00,14597.285,16262.558,20501.764,15583.822,17778.28
