#Nordre Oldevatn, 88.30.0, Lufttemperatur, dogn
Tidspunkt;Lufttemperatur (°C);Korrigert;Kontrollert
2006-09-24 11:00:00Z;10,62292;0;3
2006-09-25 11:00:00Z;11,80208;0;3
2006-09-26 11:00:00Z;12,43958;0;3
2006-09-27 11:00:00Z;12,36875;0;3
2006-09-28 11:00:00Z;11,40833;0;3
2006-09-29 11:00:00Z;11,6413;0;3
2006-09-30 11:00:00Z;11,09167;0;3
2006-10-01 11:00:00Z;10,98542;0;3
2006-10-02 11:00:00Z;7,902083;0;3
2006-10-03 11:00:00Z;10,22083;0;3
2006-10-04 11:00:00Z;9,720834;0;3
2006-10-05 11:00:00Z;8,59375;0;3
2006-10-06 11:00:00Z;7,6375;0;3
2006-10-07 11:00:00Z;9,8125;0;3
2006-10-08 11:00:00Z;9,447917;0;3
2006-10-09 11:00:00Z;;0;3
2006-10-10 11:00:00Z;;0;3
2006-10-11 11:00:00Z;5,702083;0;3
2006-10-12 11:00:00Z;7,435417;0;3
2006-10-13 11:00:00Z;9,55;0;3
2006-10-14 11:00:00Z;8,31875;0;3
2006-10-15 11:00:00Z;7,072917;0;3
2006-10-16 11:00:00Z;8,633333;0;3
2006-10-17 11:00:00Z;8,0625;0;3
2006-10-18 11:00:00Z;7,195833;0;3
2006-10-19 11:00:00Z;6,835417;0;3
2006-10-20 11:00:00Z;6,741667;0;3
2006-10-21 11:00:00Z;6,725;0;3
2006-10-22 11:00:00Z;7,958333;0;3
2006-10-23 11:00:00Z;8,320833;0;3
2006-10-24 11:00:00Z;7,675;0;3
2006-10-25 11:00:00Z;4,904167;0;3
2006-10-26 11:00:00Z;3,235417;0;3
2006-10-27 11:00:00Z;4,414583;0;3
2006-10-28 11:00:00Z;0,54375;0;3
2006-10-29 11:00:00Z;2,289583;0;3
2006-10-30 11:00:00Z;4,93125;0;3
2006-10-31 11:00:00Z;3,716667;0;3
2006-11-01 11:00:00Z;-0,79375;0;3
2006-11-02 11:00:00Z;1,079167;0;3
2006-11-03 11:00:00Z;2,206522;0;3
2006-11-04 11:00:00Z;4,133333;0;3
2006-11-05 11:00:00Z;4,875;0;3
2006-11-06 11:00:00Z;6,320833;0;3
2006-11-07 11:00:00Z;5,8125;0;3
2006-11-08 11:00:00Z;3,202083;0;3
2006-11-09 11:00:00Z;1,955655;0;3
2006-11-10 11:00:00Z;2,681845;0;3
2006-11-11 11:00:00Z;4,542148;0;3
2006-11-12 11:00:00Z;2,230769;0;3
2006-11-13 11:00:00Z;4,10625;0;3
2006-11-14 11:00:00Z;4,50625;0;3
2006-11-15 11:00:00Z;3,449404;0;3
2006-11-16 11:00:00Z;7,765179;0;3
2006-11-17 11:00:00Z;5,072917;0;3
2006-11-18 11:00:00Z;6,410417;0;3
2006-11-19 11:00:00Z;2,754167;0;3
2006-11-20 11:00:00Z;5,922917;0;3
2006-11-21 11:00:00Z;5,45;0;3
2006-11-22 11:00:00Z;1,39375;0;3
2006-11-23 11:00:00Z;7,2125;0;3
2006-11-24 11:00:00Z;8,839583;0;3
2006-11-25 11:00:00Z;8,604167;0;3
2006-11-26 11:00:00Z;6,05;0;3
2006-11-27 11:00:00Z;3,760417;0;3
2006-11-28 11:00:00Z;9,470834;0;3
2006-11-29 11:00:00Z;6,785417;0;3
2006-11-30 11:00:00Z;6,4125;0;3
2006-12-01 11:00:00Z;7,633333;0;3
2006-12-02 11:00:00Z;4,695833;0;3
2006-12-03 11:00:00Z;6,06875;0;3
2006-12-04 11:00:00Z;8,13125;0;3
2006-12-05 11:00:00Z;5,7125;0;3
2006-12-06 11:00:00Z;4,28125;0;3
2006-12-07 11:00:00Z;4,05625;0;3
2006-12-08 11:00:00Z;5,135417;0;3
2006-12-09 11:00:00Z;4,325;0;3
2006-12-10 11:00:00Z;4,802083;0;3
2006-12-11 11:00:00Z;5,477083;0;3
2006-12-12 11:00:00Z;4,133333;0;3
2006-12-13 11:00:00Z;3,295833;0;3
2006-12-14 11:00:00Z;4,854167;0;3
2006-12-15 11:00:00Z;3,6375;0;3
2006-12-16 11:00:00Z;2,152083;0;3
2006-12-17 11:00:00Z;1,06875;0;3
2006-12-18 11:00:00Z;0,7229167;0;3
2006-12-19 11:00:00Z;0,7604167;0;3
2006-12-20 11:00:00Z;2,5125;0;3
2006-12-21 11:00:00Z;1,260417;0;3
2006-12-22 11:00:00Z;4,991667;0;3
2006-12-23 11:00:00Z;5,475;0;3
2006-12-24 11:00:00Z;5,827083;0;3
2006-12-25 11:00:00Z;2,658333;0;3
2006-12-26 11:00:00Z;4,15;0;3
2006-12-27 11:00:00Z;4,89375;0;3
2006-12-28 11:00:00Z;3,872917;0;3
2006-12-29 11:00:00Z;1,08125;0;3
2006-12-30 11:00:00Z;7,545833;0;3
2006-12-31 11:00:00Z;3,658333;0;3
2007-01-01 11:00:00Z;3,258333;0;2
2007-01-02 11:00:00Z;2,247917;0;2
2007-01-03 11:00:00Z;1,808333;0;2
2007-01-04 11:00:00Z;4,541667;0;2
2007-01-05 11:00:00Z;2,304167;0;2
2007-01-06 11:00:00Z;3,008333;0;2
2007-01-07 11:00:00Z;3,716667;0;2
2007-01-08 11:00:00Z;1,997917;0;2
2007-01-09 11:00:00Z;3,91875;0;2
2007-01-10 11:00:00Z;0,9729167;0;2
2007-01-11 11:00:00Z;-0,3875;0;2
2007-01-12 11:00:00Z;1,710417;0;2
2007-01-13 11:00:00Z;1,68125;0;2
2007-01-14 11:00:00Z;1,785417;0;2
2007-01-15 11:00:00Z;4,43125;0;2
2007-01-16 11:00:00Z;1,60625;0;2
2007-01-17 11:00:00Z;-0,1833333;0;2
2007-01-18 11:00:00Z;0,9916667;0;2
2007-01-19 11:00:00Z;0,5270833;0;2
2007-01-20 11:00:00Z;0,4770833;0;2
2007-01-21 11:00:00Z;-1,554167;0;2
2007-01-22 11:00:00Z;-1,797917;0;2
2007-01-23 11:00:00Z;-1,252083;0;2
2007-01-24 11:00:00Z;-4,195833;0;2
2007-01-25 11:00:00Z;-3,254167;0;2
2007-01-26 11:00:00Z;-0,2041667;0;2
2007-01-27 11:00:00Z;-2,285417;0;2
2007-01-28 11:00:00Z;-0,6791667;0;2
2007-01-29 11:00:00Z;0,5208333;0;2
2007-01-30 11:00:00Z;0,9375;0;2
2007-01-31 11:00:00Z;1,122917;0;2
2007-02-01 11:00:00Z;1,122917;0;2
2007-02-02 11:00:00Z;1,952083;0;2
2007-02-03 11:00:00Z;2,34375;0;2
