date,MG,NB,SM,FL,OD,VS,FN,OV,LV,SV,AS,FB,SJ,SB,PEAK
2010-01-01 00:00:00,69.57718,318.15683,331.72174,19.724442,279.71527,82.52745,173.5794,138.8255,284.8165,14.875557,44.743073,339.40326,66.12828,22.865143,12.761169
2010-01-01 01:00:00,220.00183,306.48135,322.5831,8.13604,208.19545,119.9028,151.65579,175.55682,157.33636,2.81855,16.520912,349.95596,60.188828,17.090096,356.39478
2010-01-01 02:00:00,84.02304,295.48322,327.3773,89.57684,201.31668,163.93344,237.22574,142.29468,144.50476,2.3510208,345.17377,344.39355,61.97609,19.06398,352.35724
2010-01-01 03:00:00,62.345444,298.3622,339.81177,69.30824,302.4153,93.35339,192.39981,38.112,301.86353,19.789948,320.19275,347.72717,40.792267,12.431053,6.5235825
2010-01-01 04:00:00,305.47025,311.65216,331.83612,71.87442,153.91284,351.26212,222.46637,13.619453,341.12106,16.6521,13.257332,337.59317,55.864258,17.159424,7.613968
2010-01-01 05:00:00,11.681763,312.80518,334.5387,0.2108841,132.08667,151.76031,189.5055,69.48241,5.940567,80.38069,59.486526,340.59814,48.69751,41.738205,11.709732
2010-01-01 06:00:00,119.18451,42.748306,56.719284,66.12535,220.28235,132.66199,103.64703,49.13298,24.637962,83.10779,199.15814,347.75153,87.00331,73.613495,37.473778
2010-01-01 07:00:00,57.84149,42.561035,61.773438,133.8852,167.75891,140.72162,111.32208,191.90353,141.73615,78.206055,206.92781,52.861023,44.29387,86.4137,86.649124
2010-01-01 08:00:00,140.2062,44.015854,52.147583,125.153534,119.62991,150.88095,82.56117,175.18301,140.14944,86.301575,160.9436,75.406525,114.89169,89.708984,101.7395
2010-01-01 09:00:00,62.74559,114.06079,132.48398,300.80786,134.39987,79.25308,64.11519,181.13232,120.15518,78.61578,196.58994,80.81665,129.86444,102.88727,115.80829
2010-01-01 10:00:00,1.4210815,90.38501,108.08276,302.35056,245.9753,209.83064,81.00229,155.99112,123.36157,56.974106,206.74164,79.3188,126.793945,113.862335,127.32507
2010-01-01 11:00:00,78.03842,106.932495,154.14822,3.8897018,259.76587,163.64581,79.031906,161.177,125.46338,57.252045,187.49069,65.44585,19.047836,105.66821,115.33896
2010-01-01 12:00:00,52.278458,66.01782,85.73665,63.452896,208.7579,182.42975,88.87608,186.66315,124.832886,60.633682,187.1159,69.44252,326.8631,93.02966,121.919525
2010-01-01 13:00:00,36.2658,77.7894,86.89908,10.174919,184.48792,199.49973,152.31805,166.41183,137.59387,88.49625,160.55829,65.65932,343.84525,93.71741,123.77228
2010-01-01 14:00:00,288.43024,183.55194,90.11664,167.2826,92.69617,185.12344,143.59601,148.10681,131.81781,84.00096,213.0917,45.287643,12.813072,81.211075,102.58505
2010-01-01 15:00:00,75.10127,31.664246,65.305176,62.626358,119.12976,58.37332,118.799255,171.28809,132.99554,72.61784,220.53642,75.44571,102.99127,84.86061,100.63385
2010-01-01 16:00:00,237.34312,44.352158,37.71369,300.48975,98.431,139.68832,130.77554,154.66968,136.67209,66.23183,204.59988,68.682724,122.71628,84.339294,103.449646
2010-01-01 17:00:00,52.794724,38.844223,37.923347,336.80594,69.88785,93.21594,131.99615,155.32074,133.9549,71.31163,262.0537,65.11336,124.2088,93.38245,100.30835
2010-01-01 18:00:00,9.476875,50.74173,33.15396,329.1231,287.9542,93.20349,139.25354,160.61987,133.84943,66.83537,194.97844,53.553818,110.18396,94.14081,98.41284
2010-01-01 19:00:00,17.01194,48.638885,32.67604,331.67505,15.999718,92.97681,145.90161,175.74826,115.92212,68.01135,290.0399,68.98334,133.82932,87.92969,109.27258
2010-01-01 20:00:00,163.31787,41.12079,50.999374,286.00452,54.518433,157.59048,140.61292,170.13342,118.17972,62.225708,269.81396,58.19023,171.02386,87.423294,119.902374
2010-01-01 21:00:00,52.201797,53.515427,62.113266,338.07455,82.85359,154.33255,112.25391,178.4544,125.9881,48.67276,351.0049,49.010864,299.26788,90.27225,128.75763
2010-01-01 22:00:00,33.77816,55.171326,167.61948,329.90292,69.043,100.58792,88.67227,183.92557,124.8165,45.096252,193.74677,52.430115,280.5885,88.02884,123.71271
2010-01-01 23:00:00,2.2506485,42.487,331.25677,334.18777,53.85167,134.93585,88.1736,185.68927,125.31589,40.77176,266.46545,47.23755,121.82233,88.27533,118.63629
2010-01-02 00:00:00,26.014778,39.68808,10.416847,319.22693,105.830414,155.87302,114.90939,148.31427,114.900696,56.066956,140.00195,64.15773,123.76169,91.53345,109.16968
2010-01-02 01:00:00,28.44236,35.81466,28.264008,303.02472,149.61746,222.89676,103.16571,123.473724,118.29877,58.74327,110.973206,69.54454,125.49231,94.81891,109.27179
2010-01-02 02:00:00,37.044037,34.48355,28.357346,136.12701,135.45187,201.8021,101.015076,183.61292,119.78998,58.645172,134.9029,70.551544,116.81085,95.55945,102.51074
2010-01-02 03:00:00,9.094177,31.285217,34.708008,203.70236,114.436584,234.7432,92.305664,171.03043,119.58624,63.197586,69.67218,66.791855,121.078705,89.366776,98.16046
2010-01-02 04:00:00,346.07202,29.550507,27.129906,243.73311,122.35736,357.405,98.105865,146.12677,118.826416,68.92142,76.134674,64.76756,124.74454,89.90094,96.768616
2010-01-02 05:00:00,274.4021,41.196472,29.432068,213.97481,253.45544,133.44055,107.23053,9.948029,118.759186,62.687653,274.13977,65.521164,128.3097,96.5311,104.8407
2010-01-02 06:00:00,16.074684,61.569702,27.599167,289.66086,108.7171,312.85297,115.90503,113.63577,135.453,68.247025,318.95837,56.141647,129.09705,91.19812,106.30621
2010-01-02 07:00:00,33.843864,77.653854,336.7727,261.56592,333.95676,352.70605,137.08783,88.448975,262.32892,87.83482,100.106415,49.269714,127.476746,88.20529,84.1864
2010-01-02 08:00:00,325.37656,66.89737,353.5757,225.15192,113.552734,355.33856,148.84631,50.363174,345.4311,85.82387,89.85791,57.79315,83.307755,87.515015,76.966354
2010-01-02 09:00:00,291.11633,333.90576,332.3719,179.01245,311.16992,1.72155,72.19995,88.120255,356.88837,78.941666,125.4725,57.811768,62.953506,90.086975,71.76111
2010-01-02 10:00:00,119.81488,32.459274,349.1025,195.09384,293.8179,340.80054,71.155426,67.74698,279.02386,65.21785,309.907,49.526,60.906876,43.914383,68.7348
2010-01-02 11:00:00,85.20563,29.388313,346.56622,284.91943,38.603683,347.52258,72.46344,55.95616,6.3206024,75.62352,337.98785,35.78157,48.671906,65.75737,59.569885
2010-01-02 12:00:00,42.91127,32.117584,3.9292068,238.86285,199.4718,359.0324,88.65248,132.86102,350.3058,75.895615,333.52063,51.655014,46.413605,48.21599,55.562744
2010-01-02 13:00:00,10.32196,28.996544,7.832283,89.93364,324.88165,318.65192,189.51077,16.367249,291.94324,66.08276,342.71616,70.608154,40.07138,31.739037,45.73575
2010-01-02 14:00:00,321.24786,27.745026,7.976143,260.57898,245.19435,349.20413,236.14168,21.797096,281.28943,53.787277,353.61255,87.95322,45.37831,25.437515,36.577103
2010-01-02 15:00:00,340.5357,63.32878,357.64777,188.54208,282.5338,6.7423096,218.55017,24.92952,0.8351059,66.08081,51.749985,87.3531,35.170013,35.609833,26.926224
2010-01-02 16:00:00,292.99234,340.9286,343.4829,215.1517,177.14355,46.998108,266.3169,150.38177,62.347107,125.2724,342.48123,86.528046,47.222366,13.304939,28.899132
2010-01-02 17:00:00,51.479416,337.6386,1.4374084,215.65955,137.02826,91.66571,195.81218,144.49945,341.36438,64.369415,289.58624,112.40747,39.8862,33.12342,24.938637
2010-01-02 18:00:00,323.71594,262.64423,11.756569,182.22632,111.38974,21.701363,222.78046,131.91235,348.98383,46.837265,219.23792,272.04974,49.901398,22.675247,23.49678
