date,MG,NB,SM,FL,OD,VS,FN,OV,LV,SV,AS,FB,SJ,SB,PEAK
2010-01-01 00:00:00,60.45172,309.64954,330.49057,52.19719,244.50876,23.895866,165.55719,338.58514,309.1719,345.1827,253.35779,320.71298,73.37395,21.888718,354.94064
2010-01-01 01:00:00,82.02295,319.80817,347.37872,29.124084,154.57166,348.4883,253.58372,115.37366,162.63885,4.581253,258.85925,9.636063,50.15367,20.627098,14.187988
2010-01-01 02:00:00,76.99133,336.55505,352.60858,2.39151,227.79932,316.20264,218.46341,167.97433,286.4939,12.304939,279.6192,343.56958,0.5065613,17.584084,12.329094
2010-01-01 03:00:00,58.888916,296.5235,346.6942,303.38196,179.96252,2.739174,200.9367,162.49432,310.46802,12.867035,311.99347,24.654572,42.61969,4.168022,3.6629639
2010-01-01 04:00:00,110.8884,305.84375,340.9279,41.36679,149.50452,133.73727,154.9895,135.24277,193.62985,13.89547,355.6111,9.62265,58.601105,15.836304,1.3253174
2010-01-01 05:00:00,99.77319,314.7575,336.64807,47.79477,136.28906,177.06622,232.04709,38.96527,266.86337,37.28866,143.83093,11.79586,61.729248,33.170708,359.41278
2010-01-01 06:00:00,121.97119,174.81897,355.5017,180.63077,171.3742,130.89603,163.08905,104.370026,260.7798,86.26634,192.97742,8.28064,106.63144,73.290344,36.13703
2010-01-01 07:00:00,24.292412,41.43187,40.04126,96.36249,198.94739,137.7331,99.270325,348.62347,221.00327,84.23378,198.25845,44.989944,32.30021,81.09915,98.62109
2010-01-01 08:00:00,11.31559,34.13685,42.954178,127.15869,152.46793,181.51501,83.4818,259.91708,151.42834,76.75929,170.35022,75.35109,136.01788,79.60205,106.87799
2010-01-01 09:00:00,64.11029,65.570404,68.835236,299.09476,163.21826,211.38168,37.196846,184.15881,114.121155,73.19786,136.09406,95.14673,134.69684,102.35254,128.63531
2010-01-01 10:00:00,52.30742,41.34854,104.81763,295.1087,234.96419,206.23686,81.85574,167.30899,129.46597,57.712845,171.30243,71.02289,132.11484,110.27118,137.09482
2010-01-01 11:00:00,230.26868,76.72435,27.08284,230.99084,255.94884,9.942955,64.145004,138.19196,126.680725,55.95633,192.38571,79.76965,129.5827,110.454346,125.90393
2010-01-01 12:00:00,92.17355,59.46559,226.79074,269.79825,260.20535,194.03175,79.43848,137.30276,118.04541,65.44978,193.18701,72.194534,58.194946,99.315735,113.80759
2010-01-01 13:00:00,120.43567,53.98282,24.84475,77.489395,234.48859,208.4253,78.38928,162.22736,107.114746,78.513336,167.42337,67.770355,112.85101,98.13034,138.79077
2010-01-01 14:00:00,188.56656,48.8573,57.207184,56.9971,219.38779,193.0766,85.88158,153.09766,119.56973,65.20465,232.42139,46.747726,127.455444,87.26909,104.744354
2010-01-01 15:00:00,9.22242,25.894043,6.2444305,219.66835,65.77829,62.69388,81.810394,152.56158,119.09741,68.854034,182.86102,49.58545,134.46918,80.15448,116.89996
2010-01-01 16:00:00,358.69974,29.902306,336.56613,318.81927,98.546265,49.674072,127.3024,137.97223,118.631744,70.4021,207.60266,61.439987,109.16461,85.078674,120.22656
2010-01-01 17:00:00,11.830437,38.975082,4.8331833,351.8413,168.19269,103.4953,125.0802,128.65167,115.61304,67.76071,264.57166,75.39551,121.98126,86.42445,111.0051
2010-01-01 18:00:00,8.351723,39.156006,15.263779,308.02444,134.26706,52.76451,70.33653,341.9161,110.7146,65.03844,54.842484,58.734863,135.3404,85.96277,107.82721
2010-01-01 19:00:00,11.365059,54.17148,19.205887,332.9173,165.68024,180.20764,64.128204,347.0111,112.0029,64.54251,282.75867,82.66339,132.2854,87.13895,104.02661
2010-01-01 20:00:00,20.523026,49.544724,0.9102707,318.92047,130.25479,61.241943,60.77809,347.6362,107.9762,58.451096,335.27225,71.10948,99.81366,90.23224,119.78836
2010-01-01 21:00:00,84.311935,50.044006,247.21925,305.04816,289.5357,81.23604,64.61319,172.57321,113.58087,70.69934,117.48187,59.241165,139.0105,85.87213,128.40906
2010-01-01 22:00:00,24.525269,11.749268,204.19565,332.5831,250.74307,88.39644,70.737976,339.453,110.15515,41.50934,180.02783,59.22328,143.65405,80.56305,129.98547
2010-01-01 23:00:00,3.3031845,18.424805,288.03827,333.5033,237.83101,101.21747,72.703445,6.441269,106.417786,43.626205,228.25377,54.85559,142.36496,85.339966,119.13806
2010-01-02 00:00:00,191.01025,157.56088,323.6317,203.48163,67.49762,321.7348,207.13928,344.18842,246.27258,332.10867,251.13484,104.49515,59.839462,339.1864,332.23734
2010-01-02 01:00:00,280.46545,111.22003,319.85614,268.0362,148.07812,341.68002,243.44153,12.020874,293.8321,263.1626,325.41235,83.49417,72.365204,351.15225,322.75153
2010-01-02 02:00:00,331.09915,9.270805,346.2721,333.9837,285.74725,119.48572,69.81714,23.599564,121.42078,60.215378,213.34753,61.7816,128.20386,77.42972,111.65485
2010-01-02 03:00:00,35.930527,38.217133,352.98474,244.7894,210.4179,220.36705,68.46231,344.54437,323.96082,56.948837,277.95868,64.61493,132.01215,95.02414,98.90289
2010-01-02 04:00:00,14.821045,28.503532,15.67688,235.3413,127.854095,270.40912,71.299805,347.08978,274.93756,53.522537,228.41576,71.84192,123.05029,88.55377,98.298096
2010-01-02 05:00:00,6.446205,31.46022,2.4610443,41.070663,42.220917,139.88715,70.389175,31.099854,252.65518,57.569427,94.03674,65.4317,128.22028,85.88019,95.844604
2010-01-02 06:00:00,171.81866,1.4113235,355.52432,182.41061,215.15442,215.41376,73.964264,8.528664,295.17654,64.64856,69.01735,54.93393,122.53754,88.198944,96.645294
2010-01-02 07:00:00,24.000992,33.413094,6.3313828,12.845512,48.1212,34.009537,68.115585,13.377174,257.02072,56.798615,347.17447,72.41414,122.04541,89.31003,100.11029
2010-01-02 08:00:00,57.55214,28.404167,336.531,188.22717,215.91393,224.84296,70.893814,8.108551,270.6844,61.048035,333.57736,67.288376,121.542786,82.3568,93.957214
2010-01-02 09:00:00,79.49194,251.59958,351.3954,30.50882,189.81757,44.922607,80.178665,65.910355,266.76276,67.92453,73.45236,68.71057,124.42798,77.93599,77.28151
2010-01-02 10:00:00,2.4585571,325.28455,354.26416,286.90417,196.74777,101.7984,262.31552,87.47998,249.94312,75.20877,103.476135,62.374954,4.439293,80.79056,63.442047
2010-01-02 11:00:00,18.192978,306.15503,4.228737,223.9599,192.90906,330.09863,68.687485,59.510406,259.01068,67.16429,102.47797,64.25214,61.612976,63.84262,62.55406
2010-01-02 12:00:00,28.9431,309.43225,347.54495,175.31433,201.86378,331.29077,67.9877,66.45375,252.61047,58.33168,256.22607,56.214294,59.544006,56.028046,63.20131
2010-01-02 13:00:00,238.61139,358.64575,0.039215088,257.67938,187.79648,339.49744,67.2092,63.80258,349.97888,74.75313,302.30402,48.72223,66.65875,61.069565,54.404785
2010-01-02 14:00:00,348.04578,16.308586,5.846718,228.11447,185.62573,337.74466,96.268005,126.50421,255.79823,75.317764,336.65164,52.459152,82.60161,41.854507,57.59247
2010-01-02 15:00:00,42.88388,9.866875,8.936935,178.8042,207.92603,326.93466,231.48666,32.93695,267.22125,58.909897,8.310463,96.360596,56.261993,29.68531,52.947647
2010-01-02 16:00:00,72.3309,326.99493,27.708801,219.42654,171.43646,330.43634,239.13722,36.264656,266.48663,25.79506,20.69532,108.00842,49.878708,38.363846,20.86319
2010-01-02 17:00:00,28.673492,235.45975,22.593033,208.94319,178.39731,328.57422,209.23402,42.24742,324.24188,61.52072,71.80975,75.84938,32.138832,40.365204,16.544777
2010-01-02 18:00:00,306.17633,357.1513,355.69812,211.38115,173.27667,329.89255,234.80513,124.61127,224.035,121.219666,13.740898,97.24866,46.220184,23.68174,28.477486
2010-01-02 19:00:00,354.47504,339.50122,359.67545,51.013,191.83469,86.03226,219.2818,98.34396,324.82632,65.64281,313.64966,117.06323,50.76538,34.67556,22.3078
2010-01-02 20:00:00,4.6889725,344.94986,4.8295746,256.69305,172.19107,7.358078,210.5371,95.122986,346.86456,35.39315,233.59418,212.29454,43.764023,23.624695,26.498955
