date,MG,NB,SM,FL,OD,VS,FN,OV,LV,SV,AS,FB,SJ,SB,PEAK
2013-01-01 00:00:00,160.08627,331.74707,280.18707,174.25327,202.35956,31.263863,270.25046,119.68378,290.12964,226.64275,273.51367,233.18933,232.1262,262.90536,267.20398
2013-01-01 01:00:00,200.65535,227.73267,282.75543,172.28073,81.96768,272.97903,285.25812,168.147,333.46417,227.7685,257.3877,215.34494,233.00616,243.29063,264.3482
2013-01-01 02:00:00,145.6181,266.14282,269.44022,190.39468,138.41022,238.70207,325.6891,143.79565,330.60724,245.41957,269.23975,172.87009,233.2716,239.99316,264.5498
2013-01-01 03:00:00,195.67537,278.84927,277.0888,173.2575,220.16269,241.05511,316.26874,163.10754,226.62688,243.60678,272.4887,187.63138,229.4945,239.45438,265.33923
2013-01-01 04:00:00,147.16718,297.10254,283.47052,184.34485,105.88568,253.86107,313.33807,87.17189,28.630463,229.3864,261.12054,266.41977,221.11299,244.91667,276.9795
2013-01-01 05:00:00,119.48062,269.61246,269.33844,154.79407,238.39464,257.42755,319.9805,148.16049,349.4854,234.71925,269.08408,123.19556,226.16125,252.2138,262.11237
2013-01-01 06:00:00,169.53625,278.42358,276.9087,165.76025,210.67007,21.036034,330.40634,58.488358,322.03745,225.0002,286.42767,197.08983,231.14734,251.98203,267.60062
2013-01-01 07:00:00,170.03888,139.89679,69.04288,169.50867,170.47,44.91275,235.3701,55.640167,146.61322,244.32188,282.12396,211.45604,242.41367,182.28787,254.8124
2013-01-01 08:00:00,190.55743,76.61743,275.4715,176.91425,214.31505,357.90265,165.42563,331.4618,156.22778,233.09991,244.91292,204.87692,175.57156,224.41122,249.91252
2013-01-01 09:00:00,210.28902,242.44896,277.50888,176.11707,105.532715,108.26819,162.23804,140.07779,191.56485,244.0925,263.28613,202.4303,229.52164,241.40665,259.79706
2013-01-01 10:00:00,193.12631,209.25363,255.8183,198.92888,185.95078,82.29425,176.67548,161.8255,16.399963,231.25949,88.309875,209.83406,202.56621,219.80307,251.6793
2013-01-01 11:00:00,196.1431,132.89923,242.94061,187.09396,167.83444,244.9377,122.36749,163.76581,344.17508,224.795,243.78775,199.3646,248.33496,216.28159,247.4786
2013-01-01 12:00:00,297.99042,113.14047,117.03351,209.73283,149.78131,122.0849,134.34473,182.48914,280.91815,226.41849,249.41634,191.58142,250.22835,212.97905,237.77731
2013-01-01 13:00:00,255.65793,107.75781,177.7345,189.42221,226.38402,134.93103,196.15709,242.36177,291.98532,228.12166,256.9381,197.6232,244.50247,210.38448,255.26498
