date,MG,NB,SM,FL,OD,VS,FN,OV,LV,SV,AS,FB,SJ,SB,PEAK
2017-01-01 00:00:00,2.8809574,1.4235132,12.652527,3.7467096,4.401758,4.0310197,5.02927,6.6161814,0.71489245,7.601806,8.053607,3.4753683,4.2795258,6.1528935,13.03838
2017-01-01 01:00:00,1.1057926,4.501161,12.42764,5.456781,3.2061229,3.0587137,6.190501,4.0201178,0.9560409,7.5157366,6.1285553,3.7322173,4.0488963,4.8355846,10.543438
2017-01-01 02:00:00,2.4944994,1.5897876,9.081792,2.5382254,0.57439804,3.3841376,5.1340837,2.9179344,3.318256,6.3352504,7.4737163,4.357494,3.418781,3.2629704,9.582513
2017-01-01 03:00:00,1.8020306,7.5962787,12.741357,3.9015577,2.7932715,0.9415353,2.357411,1.116591,2.7920532,6.022726,8.340875,0.27799815,1.939557,4.930313,11.075923
2017-01-01 04:00:00,2.8601797,10.014449,11.783718,0.76763946,2.4020946,0.9162871,4.069653,2.5146587,2.7677867,5.7248254,4.6544366,1.8575978,1.9835621,5.603471,12.57214
2017-01-01 05:00:00,1.8801966,12.4821615,13.002983,1.1580667,1.5440855,4.146482,6.39292,5.3723865,4.2588706,10.720317,7.709038,1.8915797,2.9984322,8.21056,14.157102
2017-01-01 06:00:00,1.5927876,7.3603935,10.749743,2.2108514,4.1395407,3.8594437,5.7402697,2.9926414,3.288519,7.255128,6.441308,2.563694,1.3865868,7.934022,12.220467
2017-01-01 07:00:00,0.9929251,12.458369,15.538112,2.0268617,1.9176426,4.4556704,5.359149,7.2287736,5.913168,10.251598,7.0847664,1.1517997,4.656653,9.421494,15.510055
2017-01-01 08:00:00,4.278283,12.842571,16.965645,3.9007502,8.7779045,3.0468457,3.4177487,2.9599192,7.4446983,12.185414,11.64875,19.34508,7.419137,9.919561,17.045769
2017-01-01 09:00:00,8.35179,17.409252,19.87143,0.4323012,6.207436,5.03357,8.587585,5.1205997,1.5283871,15.23948,13.61724,21.537369,0.31636596,13.143831,16.19347
2017-01-01 10:00:00,7.6570935,19.068394,20.292597,3.3661368,6.772781,8.746878,4.0946074,4.22537,4.762318,15.189229,11.719378,22.671515,2.4204729,14.073863,16.991207
2017-01-01 11:00:00,6.5052447,19.291033,22.128178,0.1901083,6.8379035,10.114774,3.229965,4.310596,5.5962234,13.364033,11.2606125,25.344913,3.7802386,18.781473,16.73412
2017-01-01 12:00:00,5.817505,19.281929,23.178251,3.200206,6.6871524,9.569623,2.0156674,5.7044487,5.2204366,12.692882,14.0306635,24.829094,7.013061,18.487482,15.744492
2017-01-01 13:00:00,4.636723,14.183365,21.582653,5.21077,5.974429,10.795407,3.270312,6.2506065,0.9569348,9.44702,14.235144,24.393827,7.3145223,16.867504,18.535526
2017-01-01 14:00:00,3.991647,14.392163,21.10335,5.0170727,8.33554,11.882558,4.5160627,6.636692,4.4138136,14.014674,12.239215,19.138023,1.948487,12.199374,19.574999
2017-01-01 15:00:00,2.4517395,12.439719,17.161055,2.022152,8.140037,9.563276,5.0888124,5.23281,5.342141,10.907153,9.174424,11.077469,5.8961306,13.132029,15.158813
2017-01-01 16:00:00,5.9450912,13.579081,15.1365185,4.741459,7.1925397,8.952578,6.1823516,5.5274305,5.098515,8.713533,10.721288,17.623323,1.8921322,17.533789,15.8222275
2017-01-01 17:00:00,6.16013,10.5264845,14.5512295,2.9843569,5.891731,8.4879265,5.0510697,4.035625,6.6003494,11.3791065,10.8106575,13.376249,1.6896514,13.3251095,15.783162
2017-01-01 18:00:00,3.7933218,8.529034,12.821177,4.090172,6.4612145,4.790193,3.4449952,5.6598487,5.1131163,10.154115,10.404777,6.8048177,0.8026543,12.117444,15.475014
2017-01-01 19:00:00,3.5346274,7.2526765,11.6679,0.42868415,3.0996425,6.0444565,4.516785,4.8335266,5.452553,8.406804,7.634617,6.493933,2.220986,11.068468,13.872862
2017-01-01 20:00:00,3.6379743,9.139388,13.338139,4.536279,5.77241,2.3434362,3.1929772,2.479021,3.6179745,6.574855,6.280726,8.150153,1.0107578,11.866935,15.824978
2017-01-01 21:00:00,2.4808943,11.054303,12.650647,3.166266,3.6105618,4.909467,4.753331,6.300448,4.199051,7.927942,8.212418,3.8095798,4.0540524,8.129514,15.917291
2017-01-01 22:00:00,3.018589,8.983871,12.036916,1.6024357,2.8092592,2.7594185,2.6124897,3.8082788,4.8248005,6.5531855,5.575759,4.7172017,0.48618746,8.501052,16.671463
2017-01-01 23:00:00,2.3018434,9.397025,12.811643,1.0739429,2.8619444,4.1413116,4.0796375,3.0304127,2.988844,4.1631646,5.8661056,2.3630044,1.3583745,9.319457,14.989042
2017-01-02 00:00:00,0.9581789,6.890679,11.664584,0.6577984,1.893556,1.207598,6.5280986,5.0631213,3.9785376,4.5363975,2.7154317,1.5692054,3.4028714,9.493591,13.00028
2017-01-02 01:00:00,2.2374864,10.343786,12.850248,2.4091418,5.4377174,0.5052828,5.320491,4.734566,5.030005,4.673517,5.9159155,2.0615332,1.4619545,8.145824,15.461172
2017-01-02 02:00:00,2.870238,14.33572,15.4270735,3.2846024,4.420822,7.987932,5.9275317,3.4904525,5.2485733,10.587382,9.644358,1.6297913,2.482575,9.832579,14.235967
2017-01-02 03:00:00,4.382689,6.6320796,9.140863,2.353411,3.104121,3.6579185,4.324216,5.3842096,3.6374116,8.2661085,2.4017637,1.1506416,2.1929636,12.631224,12.530071
2017-01-02 04:00:00,1.5674975,0.8883577,9.452751,3.0616868,1.0191993,1.5862021,1.6948057,2.4098737,2.8235161,6.9550877,0.58864284,2.550871,1.4979743,8.093682,12.407948
