date,MG,NB,SM,FL,OD,VS,FN,OV,LV,SV,AS,FB,SJ,SB,PEAK
2020-01-01 00:00:00,6.2833657,8.61264,19.995522,5.47408,11.126712,3.9241126,10.293134,10.413953,8.207214,17.693893,14.187903,11.30295,8.795925,11.585468,13.268806
2020-01-01 01:00:00,8.381666,10.455197,12.40111,4.8352914,12.750209,2.7314956,7.2964344,13.825718,6.933485,19.011448,13.477288,10.257872,9.085548,8.690653,12.435267
2020-01-01 02:00:00,9.038247,7.6754856,21.794636,3.4640775,7.8725147,5.901267,2.2759883,12.886747,9.786118,17.88098,11.524021,8.242528,8.6458435,8.29977,8.505897
2020-01-01 03:00:00,5.4625397,10.02312,15.410789,1.7326417,2.7785308,7.411288,1.5668064,10.092862,9.283874,12.069531,7.3545074,2.0618873,7.5998034,5.003017,12.578553
2020-01-01 04:00:00,3.3188002,8.932217,16.74842,0.7975947,5.398301,7.564588,0.6942549,13.823013,9.062553,5.355084,5.2353454,1.4532272,7.0972643,4.9917564,6.733228
2020-01-01 05:00:00,3.286564,3.207007,9.751893,1.595407,8.778865,5.320212,3.9254668,13.532759,10.711607,4.4892592,8.708654,3.5540073,5.350471,7.360099,3.4221246
2020-01-01 06:00:00,5.790296,9.165709,5.919996,1.9835467,12.121697,6.123834,5.7391567,13.394358,8.260425,15.042472,6.5486217,0.9836092,4.7897224,7.1103425,8.7405405
2020-01-01 07:00:00,5.221082,3.511522,4.130905,3.4439228,10.432697,8.292764,11.870779,9.007058,13.145831,12.951217,7.042563,6.5189743,5.050688,4.7203836,16.782093
2020-01-01 08:00:00,6.938559,5.6159887,13.50079,4.851074,5.443378,9.413153,10.213723,10.684278,7.6873446,18.140022,7.190035,8.170416,11.8693905,7.2484117,17.384113
2020-01-01 09:00:00,7.057173,5.6168637,13.413001,5.317292,3.334641,9.494668,10.804643,10.553277,7.5243998,17.85532,7.060317,7.1981196,13.260642,8.103199,15.010443
2020-01-01 10:00:00,8.070002,4.6247025,11.950911,5.773083,3.257282,8.301311,10.345658,10.031866,7.5552053,17.598923,5.5409846,7.627738,14.607327,6.343971,14.38898
2020-01-01 11:00:00,9.324802,4.2579517,12.538826,7.3158784,4.210803,9.581681,10.24232,9.736983,7.7525287,16.30082,6.180807,8.226538,14.345261,8.541604,14.261923
2020-01-01 12:00:00,6.9670024,4.968255,12.942294,7.742396,5.734736,9.887952,9.834913,10.094006,7.693697,19.01149,6.1080127,8.371509,13.601472,8.716362,13.9994335
2020-01-01 13:00:00,8.590353,4.052935,14.540634,8.074703,6.5239367,10.909487,10.574586,10.371274,7.813079,17.476877,6.4625115,8.234697,12.835646,10.085513,13.245139
