date,MG,NB,SM,FL,OD,VS,FN,OV,LV,SV,AS,FB,SJ,SB,PEAK
2010-01-01 00:00:00,1.6248035,7.8405004,7.8880677,1.2392155,0.78009677,0.66266584,0.85525215,1.4000586,0.34921682,6.4719443,1.7138752,3.9645703,3.4810526,5.0953236,3.9739606
2010-01-01 01:00:00,0.36321464,7.5518565,7.5870957,1.1609473,0.71426487,0.7130462,1.7931412,1.9094524,2.0998087,5.9769588,3.6668057,3.9803302,2.4850879,6.7231364,4.366884
2010-01-01 02:00:00,0.58991873,8.641881,8.33147,1.1752105,1.2876903,1.1010742,1.7895095,4.007126,2.1343007,6.4040813,4.863081,4.8064575,2.2490647,5.6313396,2.9637864
2010-01-01 03:00:00,1.0214885,6.465176,7.3938065,1.1464063,0.76787776,0.68062514,1.5050784,0.7264495,2.126692,6.1430435,6.574118,4.915516,2.3624504,4.492121,3.536385
2010-01-01 04:00:00,0.9489973,6.9269257,7.828884,0.6114211,2.0550241,1.3050191,1.0324528,0.93917215,1.8594722,7.304914,2.4044023,6.683806,2.9362884,5.483599,4.811161
2010-01-01 05:00:00,0.5742112,6.6326866,6.922271,0.59444195,0.4349665,1.3850657,1.293132,0.71530193,1.9334778,7.7777047,1.3247768,6.6918907,2.4364865,6.6155276,4.345116
2010-01-01 06:00:00,3.1804667,10.59268,3.2463675,0.92992175,1.2558999,9.177528,6.0273557,0.10829108,0.6472406,8.136349,1.9413414,4.935701,2.0428019,8.871456,6.1464734
2010-01-01 07:00:00,2.314986,7.210735,4.5762916,5.2132487,2.0870037,7.439843,6.301862,2.7299876,2.0825667,7.5137258,1.6668817,7.673389,1.9865137,10.1405525,7.581606
2010-01-01 08:00:00,1.1029515,6.898409,4.089519,4.9118853,1.3631632,4.6884522,8.243535,3.9095244,5.5736957,5.9810266,0.6248306,4.9881687,8.047863,8.5792055,9.2881155
2010-01-01 09:00:00,0.8150932,1.7469274,3.2141998,2.0474615,1.220548,5.4780107,11.542102,5.4169917,7.6764565,5.7490997,1.3088628,7.2036333,11.586735,9.343927,9.418207
2010-01-01 10:00:00,2.903612,4.0553226,2.656646,3.780489,3.2939327,2.111427,13.062293,5.76164,8.270603,6.961526,1.084188,8.9268875,9.562855,6.4787507,9.532686
2010-01-01 11:00:00,0.5157991,3.8087585,3.044426,2.2359655,7.9690356,2.5579677,11.52162,5.469088,8.386039,6.6555223,2.269773,7.91506,4.5862174,11.39279,11.509733
2010-01-01 12:00:00,2.1292644,6.8366294,5.070063,1.7360517,7.74808,4.446882,11.607491,5.783278,8.264671,7.010971,2.812395,7.8760223,5.760008,11.3722515,10.329369
2010-01-01 13:00:00,3.9203267,6.3835444,6.18158,2.5546987,4.0239487,3.2329593,5.455182,5.2334723,6.716392,6.340176,3.224177,7.040015,4.574155,9.882238,7.276639
2010-01-01 14:00:00,0.32678896,0.8550342,7.015897,1.1317419,2.6980941,3.769099,6.5954905,7.1101665,7.4244714,6.5505314,2.7953713,8.826595,4.36871,9.5106,8.913939
2010-01-01 15:00:00,1.9007611,5.9316854,5.0326486,1.201798,1.8073993,7.9703207,5.934524,5.998071,8.227118,6.6696534,2.0909183,12.060041,4.9381056,8.662647,9.725486
2010-01-01 16:00:00,1.6359656,7.6954556,4.4713187,3.6662877,2.204226,1.6524965,5.9007072,5.395123,7.112692,6.997562,1.6314816,10.265384,6.367811,8.985011,8.023414
2010-01-01 17:00:00,1.326522,8.412891,5.453652,3.71656,2.4334173,3.525613,6.328675,5.16155,6.6294107,7.7655563,3.0659132,8.323887,7.257596,8.918875,7.771036
2010-01-01 18:00:00,6.5058203,8.73314,4.60043,3.388656,2.4518592,3.28012,5.6633606,5.4123144,6.362081,7.374739,0.33627766,8.713702,3.0547907,8.45129,7.9716887
2010-01-01 19:00:00,5.152113,7.009854,3.5388296,3.781066,1.8980389,5.4717846,5.8971624,5.751344,7.115741,6.6641526,0.80369854,8.479712,4.541567,9.378014,7.524815
2010-01-01 20:00:00,1.6718156,6.8132925,3.656167,2.9572406,1.8429207,3.569745,5.7660146,5.8393598,7.9224844,6.4376,1.1408412,9.318368,0.45969373,9.1651535,7.9945617
2010-01-01 21:00:00,2.3568697,5.3291187,1.7987379,3.9005537,2.82834,2.2143917,6.6879673,3.7843754,8.680828,6.7398853,0.66602397,8.418201,3.7515419,6.76905,7.7084126
2010-01-01 22:00:00,3.8792024,3.8511949,3.2966948,3.813762,3.4699953,3.526133,8.48145,4.889184,6.344873,6.2981215,0.6967241,9.939272,2.5077195,6.5270786,7.8160872
2010-01-01 23:00:00,3.5322778,5.81968,1.0403781,3.0576038,3.7689152,3.4014165,6.131971,5.812775,5.5183916,6.5521035,0.8025168,10.629249,5.800108,6.7630196,8.248475
2010-01-02 00:00:00,1.5272809,6.6838856,2.2193472,1.071262,4.894018,4.45853,5.340387,3.8162546,7.088988,6.2865496,1.4511501,10.01057,5.843281,5.471376,8.366925
2010-01-02 01:00:00,2.8580227,6.68377,2.9312594,1.9755043,2.1004434,4.248649,6.797136,4.1458216,6.1000576,6.202703,0.7744045,9.870576,4.2606287,5.979825,8.285324
2010-01-02 02:00:00,2.1813312,5.773327,3.777303,1.6567504,3.4709413,2.645618,6.977642,1.8769053,5.543092,6.1639695,1.4439036,8.561551,6.0801125,7.248406,8.089552
2010-01-02 03:00:00,0.8502801,6.4744754,3.1234074,1.9018759,5.282068,1.8062526,7.9193816,0.7890127,5.275655,5.6269097,0.66203624,8.017243,9.539359,8.194191,8.04006
2010-01-02 04:00:00,1.9679587,5.8667407,3.2470067,1.5528861,5.1380434,0.16448537,7.4753566,1.228453,5.69861,5.493573,1.3026193,7.337612,8.891452,7.9109187,7.98542
2010-01-02 05:00:00,0.05555443,4.9751782,2.7034152,1.5188836,1.6801529,1.4908508,6.5958424,0.21464577,6.3072033,5.5957284,0.6973994,8.556109,9.940055,7.0300636,7.2812815
2010-01-02 06:00:00,3.0579216,7.1515102,3.402922,1.1049521,2.8094695,2.0684428,5.11796,2.7152498,3.9895017,5.905236,1.1691318,6.40536,9.649453,7.421525,7.004777
2010-01-02 07:00:00,3.5686195,2.1440375,2.9042323,0.602096,0.5864624,2.6853034,1.6252517,1.7194699,2.3669844,6.3806963,0.7365449,6.8632874,5.995434,6.590156,7.1250825
2010-01-02 08:00:00,1.9504652,2.4396386,2.2320848,1.8583817,0.9541177,1.4990004,1.5781763,3.06261,2.2794802,6.0355206,2.218696,7.839992,2.8268511,6.2682433,6.75385
2010-01-02 09:00:00,2.9311438,1.8631227,2.1842835,1.1822886,0.28920206,1.7359385,4.7706027,1.8286598,1.4104369,5.3152113,0.6198212,7.8271904,3.2335281,5.5478964,6.5870137
2010-01-02 10:00:00,0.47273567,0.9758848,3.1920106,0.5106098,0.39387542,3.1916997,5.261437,1.8547904,0.914416,5.547986,1.3659915,7.271333,2.8852832,1.5816971,7.243184
2010-01-02 11:00:00,0.7237154,1.6797477,2.660365,0.6062961,0.28744733,2.6052067,6.5127177,1.4258616,0.831089,6.0863156,2.5146933,4.718706,2.8695774,4.7837534,6.44052
2010-01-02 12:00:00,1.0714194,1.3100955,2.8327506,0.41475376,0.32748038,1.7658801,3.2603729,1.9328345,1.4101326,6.2851305,2.2928305,5.1739426,2.551466,3.5196862,6.640056
2010-01-02 13:00:00,0.63102335,1.5382072,3.4351106,0.3384852,0.58352643,2.1064909,1.6009763,2.225766,0.6436981,5.5709376,2.2018244,3.332538,2.1590533,3.5048108,4.488418
