date,MG,NB,SM,FL,OD,VS,FN,OV,LV,SV,AS,FB,SJ,SB,PEAK
2019-01-01 00:00:00,113.11011,309.49884,303.66168,248.72684,343.45255,330.67435,278.7782,25.54969,314.04962,284.9001,307.15326,287.526,249.34808,307.43893,293.49957
2019-01-01 01:00:00,91.16165,309.39087,298.58902,223.36551,14.654366,341.3561,273.1565,7.076996,307.70154,288.15698,293.41928,282.78693,251.52805,300.20538,295.5709
2019-01-01 02:00:00,98.24902,303.4229,310.1286,239.0787,328.4504,347.90732,274.00992,351.0328,284.333,299.9617,305.2656,285.98505,250.26926,307.1475,310.49393
2019-01-01 03:00:00,69.190094,316.39517,319.11713,145.43228,330.7547,311.35785,281.68988,337.7562,286.53387,293.22504,308.49274,308.13123,331.64206,328.34647,319.96692
2019-01-01 04:00:00,5.879204,319.19644,322.46265,330.64825,325.5186,345.3882,271.9414,344.75165,282.46146,312.6529,320.72528,323.58112,339.69156,324.29337,331.8279
2019-01-01 05:00:00,50.864334,313.7511,330.05988,25.078903,335.35654,318.76184,286.1847,340.11627,289.0559,309.51868,327.1167,314.18536,334.6656,332.98196,336.81036
2019-01-01 06:00:00,343.9637,328.362,335.84393,81.34808,340.17166,321.08972,278.2713,347.19107,282.6114,335.5147,328.14478,329.0363,335.18222,341.78363,331.2143
2019-01-01 07:00:00,338.18793,322.3759,329.65244,26.628395,347.9143,321.75244,312.02402,345.719,268.28906,320.15918,331.5263,323.63953,342.61038,334.85452,336.278
2019-01-01 08:00:00,22.06633,333.50812,338.36026,24.670074,335.09488,322.14896,281.52887,335.0772,270.3692,336.2585,330.2587,321.07892,342.8482,341.83203,329.6728
2019-01-01 09:00:00,15.010765,327.92285,334.38196,17.55259,341.8922,320.16327,305.9226,348.46216,283.99966,341.5856,342.3869,332.93896,359.4837,347.23212,333.16443
2019-01-01 10:00:00,337.07553,331.04486,349.51575,29.515991,349.047,312.8813,318.1015,343.44565,283.77222,344.4203,335.058,331.81598,354.5128,346.51807,347.24844
2019-01-01 11:00:00,356.09592,328.97638,349.1629,7.378586,356.49136,312.93167,320.14703,358.54758,307.9752,0.3598175,341.98883,348.93866,0.9574814,345.23007,342.23096
2019-01-01 12:00:00,354.83337,326.93713,349.4783,6.930519,346.59137,316.597,287.8966,351.19022,267.1835,6.2253265,337.75757,343.51428,1.5458374,340.69965,342.55283
2019-01-01 13:00:00,185.61682,280.1292,256.45007,204.48906,66.62645,346.42398,274.86285,62.471756,14.670853,245.39206,247.16522,253.46753,235.7856,259.29224,259.1424
2019-01-01 14:00:00,144.57819,305.80634,282.2805,238.09094,330.25568,307.6552,270.21814,359.10815,315.02048,277.7202,288.1507,284.75464,271.37198,271.79257,287.40897
2019-01-01 15:00:00,36.80977,317.65143,331.5299,73.24347,342.2513,318.28644,289.2268,346.7068,293.85315,306.20975,331.0666,318.30273,354.10938,316.50067,318.09818
2019-01-01 16:00:00,45.83705,308.58887,332.1668,122.560486,347.38635,316.6731,286.617,355.99878,284.08228,328.4604,314.4476,311.0262,340.8634,342.62964,327.4328
2019-01-01 17:00:00,344.84988,327.40182,336.80463,17.80616,342.21436,326.89496,279.7622,336.76614,290.02786,338.94336,333.2901,335.94498,349.7579,340.22772,352.22662
2019-01-01 18:00:00,7.1516037,329.41815,339.66608,31.738304,349.92163,315.10706,304.75864,353.11203,294.51865,359.6748,340.18832,334.58615,10.824928,346.1058,339.91956
2019-01-01 19:00:00,347.12793,325.63544,344.9469,28.906548,353.72067,310.8024,319.6244,349.79236,286.53122,354.08487,350.92667,347.7834,346.325,343.44617,342.22525
2019-01-01 20:00:00,355.2087,330.47662,343.8307,7.29821,357.54175,329.3009,294.65143,357.80835,296.40833,359.72302,352.547,347.47055,352.3741,344.21112,348.33643
2019-01-01 21:00:00,28.027771,330.16614,337.59094,27.919937,3.740715,331.62067,268.0055,332.96228,243.73662,352.4214,347.41626,338.7158,351.42975,344.87363,340.44647
2019-01-01 22:00:00,348.75827,316.1801,338.58023,38.339294,356.50635,336.93744,322.7803,359.8748,269.49225,346.23227,346.98663,343.325,0.27056885,338.46747,344.1505
2019-01-01 23:00:00,23.498062,330.26993,341.1077,45.46797,8.158302,302.24936,330.4692,358.73843,273.2672,340.2149,344.35144,341.13974,19.282974,351.0725,342.29608
2019-01-02 00:00:00,62.44969,314.1665,326.18,100.82617,354.87164,326.79236,305.79108,331.57648,275.02698,342.562,339.42154,335.24094,13.612907,333.99405,342.3586
2019-01-02 01:00:00,355.80267,307.09552,325.48862,140.371,1.0806274,299.58136,282.70984,353.00797,275.02454,348.49698,301.60675,336.07904,13.009529,326.84006,340.6489
2019-01-02 02:00:00,33.724457,320.4511,328.42535,118.8988,340.97455,287.3862,306.02637,332.11942,307.94177,322.5747,314.7976,328.5984,20.840302,333.6316,347.8218
2019-01-02 03:00:00,9.746742,322.6512,336.31912,35.969658,353.3186,267.2561,253.72633,341.98923,258.00195,318.1055,340.60583,315.027,183.55786,337.73798,345.0291
2019-01-02 04:00:00,80.57062,322.52515,333.74255,88.668076,8.778267,269.75226,260.9043,352.4349,229.68958,335.5216,337.06137,357.17398,116.802826,355.39725,342.47186
2019-01-02 05:00:00,82.07347,325.86743,334.6257,141.5253,358.76337,292.67102,268.75714,352.52786,234.9379,342.1793,304.02118,6.389015,226.57877,353.08594,339.6468
2019-01-02 06:00:00,87.61308,325.2423,331.0504,162.93744,14.771423,311.75317,259.42966,1.6854095,280.36017,338.76346,267.3785,89.77019,228.91081,352.60468,340.5397
2019-01-02 07:00:00,59.245667,326.59283,330.85272,189.61731,329.7799,333.57086,252.05391,350.2805,326.63324,337.75064,343.20325,329.39417,161.64398,347.12018,342.8847
2019-01-02 08:00:00,87.193954,355.58624,326.86603,135.5997,4.3856277,140.96515,269.88007,20.850784,297.11353,324.70886,313.50592,98.149506,292.75934,344.276,332.91208
2019-01-02 09:00:00,78.975464,321.596,325.05582,66.37962,1.2750092,150.76648,278.9303,19.523628,310.59064,320.6856,257.4242,93.210266,227.77429,337.1346,324.25104
2019-01-02 10:00:00,107.50403,314.4359,328.5469,197.30856,3.5462952,114.31665,266.08173,17.953712,301.8081,320.47668,349.30762,85.91983,245.99347,333.30612,322.16266
2019-01-02 11:00:00,69.76117,314.87454,325.5877,100.27142,358.10193,94.41864,281.4959,352.87994,298.55713,315.30017,327.67722,295.93066,253.79007,336.8042,327.44452
2019-01-02 12:00:00,75.97098,307.90833,327.815,209.61975,338.14554,201.74544,261.97754,355.6258,303.03192,315.9088,306.59344,196.01886,204.11331,331.46124,332.23065
