date,MG,NB,SM,FL,OD,VS,FN,OV,LV,SV,FL_ol,JD,AS,NV,BH,FB,SJ,SB,PEAK
2006-01-01 00:00:00,263.08804,256.82773,254.6431,267.64194,262.97003,267.31046,269.50864,270.51462,264.2738,257.68436,267.39233,261.58,261.85095,261.34198,263.10892,260.79767,266.04312,259.01498,258.4122
2006-01-01 01:00:00,264.18698,258.3915,254.45924,267.46817,263.2739,266.98898,271.14438,268.1652,263.96906,258.43448,266.78882,261.65973,261.2811,261.56033,263.9931,260.86575,267.4175,256.0096,258.08813
2006-01-01 02:00:00,261.59872,257.1963,254.13922,266.90323,262.6589,265.83704,267.66318,267.76215,262.41913,258.46838,266.35425,260.1147,260.78894,260.43405,261.59158,264.3556,266.56778,254.0475,258.12466
2006-01-01 03:00:00,258.87347,256.5203,255.0785,263.7902,263.5293,262.03348,265.26904,267.57513,263.36295,258.27744,262.4526,258.911,260.37756,258.5619,258.9434,264.38422,263.4399,256.43027,257.38168
2006-01-01 04:00:00,258.14362,257.3596,256.7472,263.55728,262.3816,261.2225,264.53824,267.21188,262.91873,258.20764,262.36975,257.53525,260.01242,258.68716,258.1213,262.69925,266.64807,259.93698,257.36737
2006-01-01 05:00:00,258.0096,257.52176,256.17648,262.65082,262.27664,260.7026,267.1143,266.68192,261.96185,258.29694,261.50113,257.64597,260.02856,258.56784,258.00256,263.2762,266.73056,256.7601,257.2373
2006-01-01 06:00:00,258.06955,256.55496,255.43906,262.57166,261.81467,260.3564,266.61826,266.6105,262.52652,258.05112,261.4508,257.2969,258.36932,258.4022,258.15967,263.46066,266.06207,255.84431,256.68207
2006-01-01 07:00:00,257.88654,257.465,255.41884,262.2808,261.71332,260.77893,264.68765,267.07587,262.40826,258.68088,261.08633,256.81067,258.29474,258.67914,257.92093,264.56958,265.2444,257.7308,256.52252
2006-01-01 08:00:00,258.63953,257.1031,256.4761,262.24908,261.5883,260.8209,263.55463,267.04788,262.3278,259.38068,260.61093,258.35663,259.30978,258.7796,258.70425,263.78006,265.3082,258.4466,257.2134
2006-01-01 09:00:00,258.48242,257.6547,257.7052,261.85648,260.93808,261.7621,263.61734,267.16443,262.49936,259.01895,261.2362,258.14822,258.7841,258.84015,258.4896,259.07846,263.40875,257.9538,257.31708
2006-01-01 10:00:00,258.82404,258.72192,258.2888,263.04843,262.41406,261.66663,264.78964,267.6428,263.93134,259.5731,262.4781,258.06686,260.23975,259.74838,258.89133,260.62708,264.89215,257.8652,257.398
2006-01-01 11:00:00,260.10114,259.80475,259.75024,264.37158,263.44553,262.40335,265.71698,269.78687,265.3347,260.5544,263.5137,259.22543,261.29303,260.80237,260.1361,261.2688,267.24014,258.74008,257.01477
2006-01-01 12:00:00,260.25818,261.41672,262.43045,264.59793,264.17218,262.42303,269.0186,271.12378,269.7674,260.42166,263.68475,259.22205,262.10995,261.25845,260.35077,261.0278,268.45782,258.66678,257.44315
2006-01-01 13:00:00,259.84683,264.61514,262.0614,263.6979,268.17255,261.8312,270.31458,271.2331,270.56415,261.42834,263.05475,258.40775,260.73877,260.6033,259.95615,260.96744,268.92105,258.30264,259.38788
2006-01-01 14:00:00,258.2321,262.8353,261.88434,262.05136,269.9116,260.4976,271.30432,271.31067,271.2353,262.0098,261.63724,256.9852,258.82397,259.69083,258.3733,260.2744,268.98898,260.01566,260.2555
2006-01-01 15:00:00,262.48047,261.98215,263.2668,262.38928,270.042,261.0928,271.44415,271.6738,270.75958,263.53632,261.65323,259.4858,258.45636,260.4004,262.3846,263.4742,269.2398,260.96988,262.3164
2006-01-01 16:00:00,263.82367,261.65515,262.83963,267.22348,270.48883,265.6028,271.41068,272.20544,269.71463,264.11456,266.91782,263.48163,260.72256,262.2188,263.7827,265.53226,268.70288,263.21478,262.18808
2006-01-01 17:00:00,264.80557,264.1625,261.11356,267.78333,270.47076,262.39554,271.60266,272.43686,269.71445,265.3535,267.2717,264.49625,260.6881,264.43753,264.81506,265.37225,264.65128,262.6851,262.43283
2006-01-01 18:00:00,264.43222,263.93826,264.0061,267.8387,270.75632,261.63477,271.84125,271.34195,270.56046,265.30533,267.55713,264.72284,264.75198,264.5755,264.37988,264.32565,269.60782,263.41342,262.49384
2006-01-01 19:00:00,265.48816,263.89075,264.51093,267.9425,271.0927,264.58765,272.12817,273.35367,271.7162,265.38766,268.25027,265.27957,263.18597,265.46103,265.47662,265.54645,270.57074,263.36816,262.7961
2006-01-01 20:00:00,265.52826,264.03607,264.89432,268.52267,271.46786,266.88284,272.23013,272.0501,271.2145,265.38934,268.44507,265.3838,264.56787,265.8629,265.55756,266.22165,270.78064,263.8339,262.9023
