date,MG,NB,SM,FL,OD,VS,FN,OV,LV,SV,FL_ol,JD,AS,NV,BH,FB,SJ,SB,PEAK
2009-01-01 00:00:00,268.27075,259.1597,261.33853,264.36816,269.17923,265.9826,271.1903,271.38687,270.07672,260.7536,266.58795,268.85605,261.83438,266.95563,265.1231,263.66696,264.05154,260.22327,258.15482
2009-01-01 01:00:00,263.56735,263.38943,261.0071,269.4264,269.4212,264.58057,271.02155,271.28403,269.0822,258.55103,270.0252,267.99167,260.78207,266.26773,266.9789,265.5361,264.57233,260.2011,257.7525
2009-01-01 02:00:00,267.7881,257.40137,260.57538,266.4924,269.93262,269.54803,270.38693,270.58203,269.3264,257.05948,266.94864,268.37698,262.89008,263.85916,264.77164,259.72397,264.9384,259.12918,257.60202
2009-01-01 03:00:00,267.76733,262.71475,260.25192,265.1881,269.18875,269.20142,270.50284,270.7207,269.17838,259.55313,266.06085,268.36847,259.86575,265.97162,266.8491,262.54575,264.6326,259.84763,257.69467
2009-01-01 04:00:00,267.95816,263.6948,260.6419,264.36255,269.2741,268.7035,270.51312,270.98425,269.43817,255.59567,269.7121,268.487,263.1928,263.21857,266.47763,265.23926,265.06027,260.49722,257.3864
2009-01-01 05:00:00,267.6625,262.4966,260.43854,263.83484,268.04034,263.8208,271.5789,270.42426,269.592,260.60007,266.0827,268.39484,259.6533,262.79498,264.31436,259.13632,263.18835,260.03934,257.4116
2009-01-01 06:00:00,267.76642,264.347,260.86453,264.18594,268.92905,265.65225,271.7261,270.74966,269.3475,261.16043,265.45273,268.28992,262.52097,262.3966,264.78406,257.6466,265.6085,260.12155,257.6843
2009-01-01 07:00:00,266.61182,264.5165,260.67786,263.31366,268.9332,265.0264,270.73694,270.14206,269.16907,260.95673,266.86874,267.82388,259.68103,266.68808,264.2435,258.86624,263.81873,257.40335,257.70792
2009-01-01 08:00:00,266.88748,262.0901,260.76712,264.65402,268.93393,264.3055,271.21213,270.1489,269.4982,260.49387,265.71942,268.0852,260.65875,264.34357,263.79428,259.1892,264.6918,260.59674,257.76483
2009-01-01 09:00:00,268.04996,264.50766,260.90683,263.8203,268.746,268.25687,271.23083,270.11575,269.57617,260.92938,265.4035,268.54974,260.46503,266.58856,267.82162,261.05038,267.8315,260.8554,257.75482
2009-01-01 10:00:00,264.20587,264.97147,261.12924,266.80142,269.14966,268.55466,270.63702,270.2694,269.34232,260.43112,268.4164,267.27386,262.44046,262.7031,263.17194,264.3659,268.41922,259.24258,257.5889
2009-01-01 11:00:00,261.45404,264.63284,260.97992,266.04047,269.19485,265.97324,270.87897,270.283,268.09253,256.94498,269.17804,262.57397,262.07736,260.64227,261.90036,264.26996,267.8437,260.5776,257.4809
2009-01-01 12:00:00,261.75626,264.82138,261.0206,265.81592,266.71915,266.23788,271.31537,269.93842,269.69907,260.9666,268.79794,263.53146,263.59296,261.71814,262.1431,264.15955,268.30533,260.8241,257.7856
2009-01-01 13:00:00,261.8691,263.6401,258.74646,266.0009,268.43906,265.5667,271.02106,270.00128,269.63416,260.5678,267.76236,262.0168,262.3881,262.03745,261.79135,260.43542,267.74503,260.10712,257.9711
2009-01-01 14:00:00,264.04944,263.1145,259.31134,264.58145,268.3353,268.8938,270.4754,270.06924,269.6134,259.4273,265.66138,262.85657,262.8848,263.08536,263.34656,263.4687,268.0729,258.10303,258.32184
2009-01-01 15:00:00,263.17807,262.54907,258.39532,263.94577,268.81537,267.8231,271.03387,270.8304,269.61456,261.0411,264.90146,263.08035,262.6832,262.98032,263.94434,263.94034,267.71573,255.7562,258.1504
2009-01-01 16:00:00,259.0244,262.18903,260.96628,268.00296,268.74237,264.94138,270.2526,268.90146,269.69064,256.5617,267.56546,258.01523,262.04852,259.84796,260.9188,263.41864,268.8082,260.59042,258.30527
2009-01-01 17:00:00,261.73135,259.23175,260.8899,265.45892,269.51273,268.48624,271.47256,269.52075,270.04904,261.25378,266.84445,261.23987,261.20712,260.13052,261.60367,264.48215,264.89584,259.5859,258.19254
2009-01-01 18:00:00,263.72507,262.73932,261.3231,266.17975,270.51187,267.68546,270.18134,270.2336,270.05548,259.9406,265.57523,263.575,264.72354,263.9698,263.94363,261.0095,269.19647,260.70523,257.99673
2009-01-01 19:00:00,260.43304,261.249,261.03748,263.4975,269.9338,267.65033,271.42712,269.11084,269.725,261.44574,265.52414,260.80466,264.85684,264.65753,260.86075,265.57327,263.1517,260.54797,258.03973
2009-01-01 20:00:00,258.75992,258.37906,260.31412,270.268,269.61975,265.64542,271.61816,269.68738,269.285,257.44656,269.4662,258.77576,265.52478,259.58862,259.6555,265.6714,265.60333,260.6264,257.951
2009-01-01 21:00:00,263.0902,259.96014,261.0281,269.71484,269.93427,265.2449,271.69318,269.242,269.6983,260.22986,269.6003,260.89743,265.35977,264.5463,262.54395,263.018,268.73993,260.9734,257.82867
2009-01-01 22:00:00,267.5722,263.9595,260.94186,270.38416,269.7786,263.72803,271.8075,269.17386,269.96533,260.53912,268.78836,266.91132,264.90616,266.26532,266.83368,265.4327,268.49683,261.30206,258.21637
2009-01-01 23:00:00,260.31534,264.56372,260.7578,269.92834,266.0325,263.9143,271.42346,265.75308,270.2968,260.78522,267.0024,267.19202,265.41495,261.71414,263.23434,265.46313,264.76276,261.19464,257.51892
