date,Unnamed: 0,MG,FL,OD,VS,SJ,PEAK
2008-05-27 08:00:00,3536.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 09:00:00,3537.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 10:00:00,3538.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 11:00:00,3539.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 12:00:00,3540.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 13:00:00,3541.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 14:00:00,3542.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 15:00:00,3543.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 16:00:00,3544.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 17:00:00,3545.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 18:00:00,3546.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 19:00:00,3547.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 20:00:00,3548.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 21:00:00,3549.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 22:00:00,3550.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-27 23:00:00,3551.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 00:00:00,3552.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 01:00:00,3553.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 02:00:00,3554.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 03:00:00,3555.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 04:00:00,3556.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 05:00:00,3557.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 06:00:00,3558.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 07:00:00,3559.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 08:00:00,3560.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 09:00:00,3561.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 10:00:00,3562.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
2008-05-28 11:00:00,3563.0,4690.275,5090.03,6608.376,4807.5757,5520.887,12091.073
